file_id	file_name	file_type	md5sum	file_url_in_cds	experimental_strategy_and_data_subtypes	submission_version	type	sample.sample_id	study.phs_accession	participant.study_participant_id
dg.4DFC/7c836f67-00ae-42e4-98bd-252f9128de8a	TB-000001-D1WBLL-01_scATAC_L001_R2.fastq.gz	FASTQ	da3a71f92b992a7f17ce08a2a9f2d730	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scATAC_L001_R2.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/dcd2f918-13dd-44c6-99f4-59b7ce053b3a	TB-000001-D1WBLL-01_scATAC_L002_I1.fastq.gz	FASTQ	f9b8a6ac8aab44d083e6e13e71e49ad0	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scATAC_L002_I1.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/92a2af3c-2129-40a7-af9b-31c321b5a812	TB-000001-D1WBLL-01_scATAC_L002_I2.fastq.gz	FASTQ	1cdaa12754885af0a23828bce06d87fb	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scATAC_L002_I2.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/f49d14d1-4be3-425d-9ea6-a6b29df6fecf	TB-000001-D1WBLL-01_scATAC_L002_R1.fastq.gz	FASTQ	1ea17308bfa4b062a187cae39f8ec622	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scATAC_L002_R1.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/0a5c8914-8b55-4a9b-b4bd-4882f73a9da1	TB-000001-D1WBLL-01_scATAC_L002_R2.fastq.gz	FASTQ	42e1a99c835f670945001fc6766df1a5	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scATAC_L002_R2.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/298ccaaa-b2db-4a29-a80f-e9b5fe76ed2f	TB-000001-D1WBLL-01_scRNA_rep1_L001_I1.fastq.gz	FASTQ	f7a2a2e110c9010c619066849fd44ef6	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scRNA_rep1_L001_I1.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/4cb8f1c7-ef60-4937-89d8-fd001d29065b	TB-000001-D1WBLL-01_scRNA_rep1_L001_R1.fastq.gz	FASTQ	8b6985d793422a4ff9dd8e54d33d42dc	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scRNA_rep1_L001_R1.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/88383137-c215-4473-8250-a2a2836e91ac	TB-000001-D1WBLL-01_scRNA_rep1_L001_R2.fastq.gz	FASTQ	c42bf1baf8f1da29b5fab4dbfc4c4321	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scRNA_rep1_L001_R2.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/7aea8a97-1c3f-404d-9122-128b2b32efb2	TB-000001-D1WBLL-01_scRNA_rep1_L002_I1.fastq.gz	FASTQ	3d60288fb40b2a094f093227219ebc93	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scRNA_rep1_L002_I1.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/401e536a-025e-48ee-98e7-d424d4454096	TB-000001-D1WBLL-01_scRNA_rep1_L002_R1.fastq.gz	FASTQ	d43613eec4fadf5fe2c844eb24d50b0d	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scRNA_rep1_L002_R1.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/e8ae18dc-1039-4e17-b99f-520acfa1e836	TB-000001-D1WBLL-01_scRNA_rep1_L002_R2.fastq.gz	FASTQ	3ec735001c300a6de2072239f8de4a00	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scRNA_rep1_L002_R2.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/7ef83d76-265e-41ab-82ff-5b1572937dac	TB-000001-D1WBLL-01_scRNA_rep2_L001_I1.fastq.gz	FASTQ	56b4f94d6177a6918e65f375d07924ec	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scRNA_rep2_L001_I1.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/e3668b50-2879-4ec0-8dd4-e71abe74cec0	TB-000001-D1WBLL-01_scRNA_rep2_L001_R1.fastq.gz	FASTQ	0889a56f0e424023fae26a9a445d0046	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scRNA_rep2_L001_R1.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/fa30f1fd-6ae3-4eaa-b52d-a1006be2794f	TB-000001-D1WBLL-01_scRNA_rep2_L001_R2.fastq.gz	FASTQ	5cbc16fbc1edfecac90d77abf1a8e43e	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scRNA_rep2_L001_R2.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/f826def0-f307-4344-818d-db4cc21c7b24	TB-000001-D1WBLL-01_RNAseq.bam	BAM	7138e4ad46a861e526a30ed43e796671	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_RNAseq.bam	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/d523629e-570b-4e17-913a-3f65872fbd74	TB-000001-D1WBLL-01_WES.bam	BAM	e73c69f8c2ac8e09c7b71e44b94abe8f	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_WES.bam	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/3ab4d287-cbee-43b7-a46e-1c45db373ef6	TB-000001-D1WBLL-01_WGS.bam	BAM	d43fbc8b82368a7ccb38cda7d3744a00	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_WGS.bam	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/75ded4b6-b13b-4d6b-932e-fc798df7f159	TB-000001-D1WBLL-01_scATAC.bam	BAM	daf68198d509563a9465d4180ba25681	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scATAC.bam	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/f0c39c58-ee0c-4fa8-bd6b-dbbb29d08416	TB-000001-D1WBLL-01_scRNA_rep1.bam	BAM	1b11e437f51a2fb43b45b8f0de177870	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scRNA_rep1.bam	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/09a55e4e-9e70-41ca-b714-12bc0a7fe9f0	TB-000001-D1WBLL-01_scRNA_rep2.bam	BAM	29d3f9aaa217eb8709f612c71f740868	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scRNA_rep2.bam	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/2f2d9f32-98b1-448f-81fe-13f50adf7c51	TB-000001-D1WBLL-01_RNAseq.bam.bai	BAI	1d3fcb7bd77afd1b78d778cb49c727c6	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_RNAseq.bam.bai	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/b3dde905-2c4f-4e5d-b7a2-a8d7a9a12fe4	TB-000001-D1WBLL-01_WES.bam.bai	BAI	be4d6aa2180707d4dad8472e7495f4e7	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_WES.bam.bai	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/d5b2e4df-489a-4a65-93cb-962cbfb7e2a5	TB-000001-D1WBLL-01_WGS.bam.bai	BAI	500df8fd2f58229db36d73ff8be1bc15	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_WGS.bam.bai	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/fcc40714-cb66-4193-967c-7316db16cad1	TB-000001-D1WBLL-01_scATAC.bam.bai	BAI	732d679c3d69cfa6060d88e4c1b6048c	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scATAC.bam.bai	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/98253335-1b6c-4471-870f-9c74ed846a7c	TB-000001-D1WBLL-01_scRNA_rep1.bam.bai	BAI	26587600e48cb76ebbe169070e5a4e1b	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scRNA_rep1.bam.bai	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/9aa7eb45-586f-4e4c-ab85-79b2a488874b	TB-000001-D1WBLL-01_scRNA_rep2.bam.bai	BAI	c9bc00b01ee8a448ae385b1a58e5da35	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-D1WBLL-01_scRNA_rep2.bam.bai	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/19cc7e1a-5000-440b-a3f2-836c5fbceaa8	TB-000001-D1WBLL-01_WES_germline.vcf.gz	VCF	6f91b6f0574c5e7db44c3ca39ac44c2b	s3://cds-252-phs002529.v1.p1-p30-fy20/TB-000001-D1WBLL-01_WES_germline.vcf.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/d1d98ccc-3181-45bb-b030-d06f685ff5d8	TB-000001-D1WBLL-01_WGS_germline.gvcf.gz	VCF	8085f271f12babfd68d18c0761cd07d1	s3://cds-252-phs002529.v1.p1-p30-fy20/TB-000001-D1WBLL-01_WGS_germline.gvcf.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/9ca329f2-b82d-4890-a521-03644301bccb	TB-000001-D1WBLL-01_WES_germline.vcf.gz.tbi	VCF	f7b0e001d7aa50280481468d9289dc27	s3://cds-252-phs002529.v1.p1-p30-fy20/TB-000001-D1WBLL-01_WES_germline.vcf.gz.tbi	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/4ededfd5-a198-4ae3-aa36-6f250dab21b6	TB-000001-D1WBLL-01_WGS_germline.gvcf.gz.tbi	VCF	b8718b7b603f39142c20e1aa060a936b	s3://cds-252-phs002529.v1.p1-p30-fy20/TB-000001-D1WBLL-01_WGS_germline.gvcf.gz.tbi	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/9de327be-9017-4ba8-8ef5-1f4fdd0e5c64	TB-000001-D1WBLL-01_WES_somatic.vcf.gz	VCF	5df9f829c14988d8c3a04456d1d0efa5	s3://cds-252-phs002529.v1.p1-p30-fy20/TB-000001-D1WBLL-01_WES_somatic.vcf.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/4680f8e7-dd7c-4e37-a20a-780172530ead	TB-000001-D1WBLL-01_WGS_somatic.vcf.gz	VCF	cc66833094615e2af87c08ceb1f1353d	s3://cds-252-phs002529.v1.p1-p30-fy20/TB-000001-D1WBLL-01_WGS_somatic.vcf.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/2c1ac83b-c56e-441a-bf08-15b9f4e120ed	TB-000001-D1WBLL-01_WES_somatic.vcf.gz.tbi	VCF	ca6d002519a2694b2f999daeaf6851df	s3://cds-252-phs002529.v1.p1-p30-fy20/TB-000001-D1WBLL-01_WES_somatic.vcf.gz.tbi	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/a1de676d-8ae8-4605-9a5c-c1034b810ce1	TB-000001-D1WBLL-01_WGS_somatic.vcf.gz.tbi	VCF	5a4fbb1ae8ff96e4ce36098c5f967dba	s3://cds-252-phs002529.v1.p1-p30-fy20/TB-000001-D1WBLL-01_WGS_somatic.vcf.gz.tbi	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/7ddba2fd-0a90-41f1-8748-0c0aa7bc5ad5	TB-000001-D1WBLL-01_RNAseq.bw	BW	44a49a6ad18844a0f382674aeea3f682	s3://cds-252-phs002529.v1.p1-p30-fy20/TB-000001-D1WBLL-01_RNAseq.bw	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/23818666-57d5-4afb-81f6-ca100cb8b15b	TB-000001-D1WBLL-01_RNAseq.tsv	TSV	a92d9e3d8596c4b527fc5ce620739506	s3://cds-252-phs002529.v1.p1-p30-fy20/TB-000001-D1WBLL-01_RNAseq.tsv	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-D1WBLL-01_Bone Marrow	phs002529	phs002529_TB-000001
dg.4DFC/486e76e1-9e17-4091-8987-a948659dd558	TB-000001-M1BBLL-01_WES_L001_I1.fastq.gz	FASTQ	9bab2caa9c83611a8bd91c4a46a4e435	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-M1BBLL-01_WES_L001_I1.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-M1BBLL-01_Blood	phs002529	phs002529_TB-000001
dg.4DFC/f6145029-bbd6-4399-a1a2-bb1b16b2f5df	TB-000001-M1BBLL-01_WES_L001_R1.fastq.gz	FASTQ	51ae2044687700c07ce5ea3f9b2fd3ec	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-M1BBLL-01_WES_L001_R1.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-M1BBLL-01_Blood	phs002529	phs002529_TB-000001
dg.4DFC/53ef8991-1d4e-46fc-aac7-516d04ce49ab	TB-000001-M1BBLL-01_WES_L001_R2.fastq.gz	FASTQ	7d65e3974b06adb37aec6511f8448f5a	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-M1BBLL-01_WES_L001_R2.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-M1BBLL-01_Blood	phs002529	phs002529_TB-000001
dg.4DFC/edb61f31-fa25-4d66-a611-c8c0ee18ceda	TB-000001-M1BBLL-01_WGS_L001_R1.fastq.gz	FASTQ	d39ea329f56a5e61a5f7832c21f5eee8	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-M1BBLL-01_WGS_L001_R1.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-M1BBLL-01_Blood	phs002529	phs002529_TB-000001
dg.4DFC/d7210096-787f-43bc-aca3-85632a7ef402	TB-000001-M1BBLL-01_WGS_L001_R2.fastq.gz	FASTQ	dcc688f59933e93d82b0deedb162fb40	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-M1BBLL-01_WGS_L001_R2.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-M1BBLL-01_Blood	phs002529	phs002529_TB-000001
dg.4DFC/0800982e-61d6-4221-a147-15b8736b11e6	TB-000001-M1BBLL-01_WES.bam	BAM	bc304d4cae2c1823f0263302c7edf49d	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-M1BBLL-01_WES.bam	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-M1BBLL-01_Blood	phs002529	phs002529_TB-000001
dg.4DFC/206d90c0-b614-42c4-bf41-58b651c9c0c6	TB-000001-M1BBLL-01_WGS.bam	BAM	675b04dcb067b985064649b9aae958d7	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-M1BBLL-01_WGS.bam	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-M1BBLL-01_Blood	phs002529	phs002529_TB-000001
dg.4DFC/56583097-e729-48d6-99d8-1c3d65c51f59	TB-000001-M1BBLL-01_WES.bam.bai	BAI	f5160251743de9f111cf8a856b0bb819	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-M1BBLL-01_WES.bam.bai	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-M1BBLL-01_Blood	phs002529	phs002529_TB-000001
dg.4DFC/521c6a54-7bb2-49f0-bc56-666c6ad0f2a6	TB-000001-M1BBLL-01_WGS.bam.bai	BAI	82333d912b09478df87556cbc5d6d520	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000001-M1BBLL-01_WGS.bam.bai	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-M1BBLL-01_Blood	phs002529	phs002529_TB-000001
dg.4DFC/71dec44b-e8f8-41da-97eb-72257d65fe5b	TB-000001-M1BBLL-01_WES_germline.vcf.gz	VCF	c144ad33973ed3f080a8af366195a6fe	s3://cds-252-phs002529.v1.p1-p30-fy20/TB-000001-M1BBLL-01_WES_germline.vcf.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-M1BBLL-01_Blood	phs002529	phs002529_TB-000001
dg.4DFC/ea7ac6f1-ba8b-4c63-b699-e227604fa1b4	TB-000001-M1BBLL-01_WGS_germline.gvcf.gz	VCF	330fb6396190e0d8f940ec09701b195e	s3://cds-252-phs002529.v1.p1-p30-fy20/TB-000001-M1BBLL-01_WGS_germline.gvcf.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-M1BBLL-01_Blood	phs002529	phs002529_TB-000001
dg.4DFC/9246a71a-8a43-4644-b412-8a0c04fd0a68	TB-000001-M1BBLL-01_WES_germline.vcf.gz.tbi	VCF	6efcb28afd430a4fc02e2b19213944d4	s3://cds-252-phs002529.v1.p1-p30-fy20/TB-000001-M1BBLL-01_WES_germline.vcf.gz.tbi	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-M1BBLL-01_Blood	phs002529	phs002529_TB-000001
dg.4DFC/32f274cd-52f2-4e55-8d15-fdcd6e366461	TB-000001-M1BBLL-01_WGS_germline.gvcf.gz.tbi	VCF	de177c5fdb6ae2fc4abc4b02d48037ff	s3://cds-252-phs002529.v1.p1-p30-fy20/TB-000001-M1BBLL-01_WGS_germline.gvcf.gz.tbi	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000001-M1BBLL-01_Blood	phs002529	phs002529_TB-000001
dg.4DFC/944f9628-d491-4569-9353-61e69929c6e4	TB-000003-R2WBLL-01_WES_L001_I1.fastq.gz	FASTQ	def8a1edd66273e272fd657730673f95	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000003-R2WBLL-01_WES_L001_I1.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000003-R2WBLL-01_Bone Marrow	phs002529	phs002529_TB-000003
dg.4DFC/2e970184-7896-4ca3-8c10-2690e3811fb1	TB-000003-R2WBLL-01_WES_L001_R1.fastq.gz	FASTQ	327d7045dacee7ac42c6dfc2264998a3	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000003-R2WBLL-01_WES_L001_R1.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000003-R2WBLL-01_Bone Marrow	phs002529	phs002529_TB-000003
dg.4DFC/b3cd6f95-dfc5-451c-8efd-ba97fe07a608	TB-000003-R2WBLL-01_WES_L001_R2.fastq.gz	FASTQ	fab24c4f1d85f26ee22df71cc5d187b5	s3://cds-252-phs002529.v1.p1-sequencefiles-p30-fy20/TB-000003-R2WBLL-01_WES_L001_R2.fastq.gz	WGS|WXS|RNA-Seq	phs002529.v1.p1	file	TB-000003-R2WBLL-01_Bone Marrow	phs002529	phs002529_TB-000003
