type	sequencing_file_id	file_name	data_category	file_type	file_description	file_size	md5sum	file_mapping_level	file_access	acl	authz	file_url	dcf_indexd_guid	checksum_algorithm	checksum_value	library_id	library_selection	library_strategy	library_layout	library_source_material	library_source_molecule	number_of_bp	number_of_reads	design_description	platform	instrument_model	avg_read_length	coverage	reference_genome_assembly	custom_assembly_fasta_file_for_alignment	sequence_alignment_software	cDNA_read	cDNA_read_size	cDNA_read_offset	cell_barcode_offset	cell_barcode_read	cell_barcode_size	single_cell_entity	dissociation_method	end_bias	total_number_of_input_cells	library_construction_method	library_strand	protocols_link	reverse_transcription_primer	spike_in	UMI_barcode_offset	UMI_barcode_read	UMI_barcode_size	crdc_id	id	sample.id
sequencing_file	J374_J374_na_na_PG_R1_001.fastq.gz	J374_J374_na_na_PG_R1_001.fastq.gz	Sequencing	fastq	PCR AMPLICON	9836392	a40cc286c7528b74f549fd4be91f1f30	Sample	Controlled	['phs002504']	['/programs/phs002504']	s3://cds-256-phs002504-sequencefiles-p30-fy20/J374_J374_na_na_PG_R1_001.fastq.gz	dg.4DFC/e0390592-ae6d-4ed6-bcc2-df5504556f74			J374.Amplicon	PCR	AMPLICON	Paired end	Not Reported	Genomic	150	10	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.	Illumina	Illumina MiSeq																									5ac0af79-38be-5c73-836c-a185ca91d725	45b90a30-5560-5c47-8fca-3503aa274cf8
sequencing_file	J374_J374_na_na_PG_R2_001.fastq.gz	J374_J374_na_na_PG_R2_001.fastq.gz	Sequencing	fastq	PCR AMPLICON	10003536	de172d68a919bde341e85bd5d3d2e759	Sample	Controlled	['phs002504']	['/programs/phs002504']	s3://cds-256-phs002504-sequencefiles-p30-fy20/J374_J374_na_na_PG_R2_001.fastq.gz	dg.4DFC/5081a7f7-e47f-4a26-936d-5a9bfaa24977			J374.Amplicon	PCR	AMPLICON	Paired end	Not Reported	Genomic	150	10	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.	Illumina	Illumina MiSeq																									79a23a6c-409f-506f-bed3-7aa2754da94d	45b90a30-5560-5c47-8fca-3503aa274cf8
sequencing_file	J397_J397_na_na_PG_R1_001.fastq.gz	J397_J397_na_na_PG_R1_001.fastq.gz	Sequencing	fastq	PCR AMPLICON	8874920	d879a35332bc9d3ac92a80fa739029f9	Sample	Controlled	['phs002504']	['/programs/phs002504']	s3://cds-256-phs002504-sequencefiles-p30-fy20/J397_J397_na_na_PG_R1_001.fastq.gz	dg.4DFC/daf0b813-0d3e-40e2-b307-8d5d63ec7d9f			J397.Amplicon	PCR	AMPLICON	Paired end	Not Reported	Genomic	150	10	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.	Illumina	Illumina MiSeq																									9bd198e7-2d11-5b02-8426-fcc17baf64ca	c8bb6649-342f-57e6-96eb-70ce8424c7a9
sequencing_file	J397_J397_na_na_PG_R2_001.fastq.gz	J397_J397_na_na_PG_R2_001.fastq.gz	Sequencing	fastq	PCR AMPLICON	9061910	50cd64ae2bfa0a78decc0cb974b561e7	Sample	Controlled	['phs002504']	['/programs/phs002504']	s3://cds-256-phs002504-sequencefiles-p30-fy20/J397_J397_na_na_PG_R2_001.fastq.gz	dg.4DFC/e465874b-217d-4c2a-8ff5-d3d83a7b5672			J397.Amplicon	PCR	AMPLICON	Paired end	Not Reported	Genomic	150	10	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.	Illumina	Illumina MiSeq																									e3ea48e9-4711-58aa-8f02-f922962b9acf	c8bb6649-342f-57e6-96eb-70ce8424c7a9
sequencing_file	SJAML040915_D1.bam	SJAML040915_D1.bam	Sequencing	bam	PCR AMPLICON	11026062478	63d3a38e11d6fb5bb8b81bc841d7cceb	Sample	Controlled	['phs002504']	['/programs/phs002504']	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJAML040915_D1.bam	dg.4DFC/785a76cd-b20c-4d45-af15-e96a66c0f0c0			SJAML040915_D1.WXS	PCR	WXS	Paired end	Not Reported	Genomic	160000000000	176105341	RNA and DNA library construction for RNA and whole-exome DNA sequencing was performed according to the manufacturer's instructions using the Illumina TruSeq RNA sample preparation V2 and Nextera rapid capture exome kits, respectively. Sequencing was completed on the Illumina HiSeq 2000 according to the manufacturer's instructions. :: PMID: 34939322	Illumina	Illumina HiSeq 2000	91	48.55121336	GRCh37																						3b48e97c-dc8f-507b-a53d-d24f617834a5	3b6ce0c8-2cd2-5ff5-974d-0286a6884743
sequencing_file	SJAML040915_D1.bam.bai	SJAML040915_D1.bam.bai	Sequencing	bam_index	PCR AMPLICON	6412464	6b4b3227289187cb137b0bb70509548a	Sample	Controlled	['phs002504']	['/programs/phs002504']	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJAML040915_D1.bam.bai	dg.4DFC/5f8734cf-efd5-47c0-a599-2427de464604			SJAML040915_D1.WXS	PCR	WXS	Paired end	Not Reported	Genomic	160000000000	176105341	RNA and DNA library construction for RNA and whole-exome DNA sequencing was performed according to the manufacturer's instructions using the Illumina TruSeq RNA sample preparation V2 and Nextera rapid capture exome kits, respectively. Sequencing was completed on the Illumina HiSeq 2000 according to the manufacturer's instructions. :: PMID: 34939322	Illumina	Illumina HiSeq 2000	91	48.55121336	GRCh37																						80cab857-54ef-50d1-9753-f5d624fe0dca	3b6ce0c8-2cd2-5ff5-974d-0286a6884743
sequencing_file	SJAML040915_G1.bam	SJAML040915_G1.bam	Sequencing	bam	PCR AMPLICON	12273064800	76caad2791e169da9e14a81db109ad9f	Sample	Controlled	['phs002504']	['/programs/phs002504']	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJAML040915_G1.bam	dg.4DFC/cae3f28a-c07f-4526-8139-9ec0cafb4f8c			SJAML040915_G1.WXS	PCR	WXS	Paired end	Not Reported	Genomic	17637255576	196385146	RNA and DNA library construction for RNA and whole-exome DNA sequencing was performed according to the manufacturer's instructions using the Illumina TruSeq RNA sample preparation V2 and Nextera rapid capture exome kits, respectively. Sequencing was completed on the Illumina HiSeq 2000 according to the manufacturer's instructions. :: PMID: 34939322	Illumina	Illumina HiSeq 2000	89	5.346385488	GRCh37																						ee242607-704b-5f8c-8cbb-38647aa275e3	b51b48f9-d230-5ac2-9ead-5ecf10dc0b40
sequencing_file	SJAML040915_G1.bam.bai	SJAML040915_G1.bam.bai	Sequencing	bam_index	PCR AMPLICON	6584400	867bd52657c1067051e0f926b6708044	Sample	Controlled	['phs002504']	['/programs/phs002504']	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJAML040915_G1.bam.bai	dg.4DFC/95917523-d4c5-4847-aa33-0af8fb7bcc29			SJAML040915_G1.WXS	PCR	WXS	Paired end	Not Reported	Genomic	17637255576	196385146	RNA and DNA library construction for RNA and whole-exome DNA sequencing was performed according to the manufacturer's instructions using the Illumina TruSeq RNA sample preparation V2 and Nextera rapid capture exome kits, respectively. Sequencing was completed on the Illumina HiSeq 2000 according to the manufacturer's instructions. :: PMID: 34939322	Illumina	Illumina HiSeq 2000	89	5.346385488	GRCh37																						ae6232ad-02e5-5450-aa39-cb633d117a16	b51b48f9-d230-5ac2-9ead-5ecf10dc0b40
sequencing_file	SJJMML014755_R1.bam	SJJMML014755_R1.bam	Sequencing	bam	PCR AMPLICON	16206623	6c470a0edf70c4afe48ed0bd1f2636cf	Sample	Controlled	['phs002504']	['/programs/phs002504']	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014755_R1.bam	dg.4DFC/2d95f270-434e-4d50-9b8f-6fd9995a5a2d			SJJMML259R.Amplicon	PCR	AMPLICON	Paired end	Not Reported	Genomic	27238096	181597	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Illumina	Illumina MiSeq	149	547.9399718	GRCh37																						318530fd-5fb6-53ae-823c-e08ab6b78154	8140c3e6-190f-5721-81aa-4b54e41a144e
sequencing_file	SJJMML014755_R1.bam.bai	SJJMML014755_R1.bam.bai	Sequencing	bam_index	PCR AMPLICON	626664	a2a291e24888ce41104610f92cedb624	Sample	Controlled	['phs002504']	['/programs/phs002504']	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014755_R1.bam.bai	dg.4DFC/8a65327e-eb61-43af-98a9-eafd19692e1a			SJJMML259R.Amplicon	PCR	AMPLICON	Paired end	Not Reported	Genomic	27238096	181597	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Illumina	Illumina MiSeq	149	547.9399718	GRCh37																						72a747d2-6c66-5adc-8aee-4e493fbb7a41	8140c3e6-190f-5721-81aa-4b54e41a144e
sequencing_file	SJJMML014756_R1.bam	SJJMML014756_R1.bam	Sequencing	bam	PCR AMPLICON	40055270	b74749ccab4094e73caa3ac96a0647cf	Sample	Controlled	['phs002504']	['/programs/phs002504']	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014756_R1.bam	dg.4DFC/76841f0d-5530-4558-84d6-e891f8cc2e1c			SJJMML276R.Amplicon	PCR	AMPLICON	Paired end	Not Reported	Genomic	27238096	181597	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Illumina	Illumina MiSeq	149	547.9399718	GRCh37																						35e3d15a-e7d3-5373-9fce-44cbe6d8cf9b	5200387c-3829-5a11-94c7-199d9cc02581
sequencing_file	SJJMML014756_R1.bam.bai	SJJMML014756_R1.bam.bai	Sequencing	bam_index	PCR AMPLICON	637256	4fcac877986bef93d68d1143668a0654	Sample	Controlled	['phs002504']	['/programs/phs002504']	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014756_R1.bam.bai	dg.4DFC/96966d48-be48-436f-a646-cd44536f1dfc			SJJMML276R.Amplicon	PCR	AMPLICON	Paired end	Not Reported	Genomic	27238096	181597	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Illumina	Illumina MiSeq	149	547.9399718	GRCh37																						cbd0764c-7d15-5628-878b-fa03cc9aa5db	5200387c-3829-5a11-94c7-199d9cc02581
sequencing_file	SJJMML014757_R1.bam	SJJMML014757_R1.bam	Sequencing	bam	PCR AMPLICON	54965137	b55a1bd7187f006423184215c06860a1	Sample	Controlled	['phs002504']	['/programs/phs002504']	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014757_R1.bam	dg.4DFC/4fdf5034-4330-4915-8190-9e1f19fe66f3			SJJMML313R.Amplicon	PCR	AMPLICON	Paired end	Not Reported	Genomic	99448119	663008	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Illumina	Illumina MiSeq	149	2000.565661	GRCh37																						28eeabc2-cdfc-5f19-b77e-fc2a73cb0678	6f727e59-7701-587c-a541-44d3bb61afdf
sequencing_file	SJJMML014757_R1.bam.bai	SJJMML014757_R1.bam.bai	Sequencing	bam_index	PCR AMPLICON	636672	6b6a33c1be9bc53ac622e706768a4808	Sample	Controlled	['phs002504']	['/programs/phs002504']	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014757_R1.bam.bai	dg.4DFC/101be7f7-8f34-49ea-ab18-2e981f352470			SJJMML313R.Amplicon	PCR	AMPLICON	Paired end	Not Reported	Genomic	99448119	663008	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Illumina	Illumina MiSeq	149	2000.565661	GRCh37																						44924439-5fae-5b16-b238-9c1d96ef837a	6f727e59-7701-587c-a541-44d3bb61afdf
sequencing_file	SJJMML014758_R1.bam	SJJMML014758_R1.bam	Sequencing	bam	PCR AMPLICON	37925740	3591beab35d7d9b4bb3db2a980bbdb4e	Sample	Controlled	['phs002504']	['/programs/phs002504']	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014758_R1.bam	dg.4DFC/2dcfbc5c-034f-4fd4-b25c-48ce8b39f9ce			SJJMML384R.Amplicon	PCR	AMPLICON	Paired end	Not Reported	Genomic	68055955	453721	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Illumina	Illumina MiSeq	149	1369.059646	GRCh37																						e1fd97d2-0c9c-59ed-bb3a-a5cbe86a8dca	0b77a15a-fe10-5ea0-b7a6-0a9c4cb8f026
sequencing_file	SJJMML014758_R1.bam.bai	SJJMML014758_R1.bam.bai	Sequencing	bam_index	PCR AMPLICON	701768	c656a06b09ca5193552d49ea2b17a58a	Sample	Controlled	['phs002504']	['/programs/phs002504']	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014758_R1.bam.bai	dg.4DFC/5ed18dc2-2e3d-4579-b224-d3033aa0a225			SJJMML384R.Amplicon	PCR	AMPLICON	Paired end	Not Reported	Genomic	68055955	453721	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Illumina	Illumina MiSeq	149	1369.059646	GRCh37																						b1037068-fa22-5184-97e9-c1536d4c2ed7	0b77a15a-fe10-5ea0-b7a6-0a9c4cb8f026
sequencing_file	SJJMML014759_D1.bam	SJJMML014759_D1.bam	Sequencing	bam	PCR AMPLICON	8539511	85bd852a0786c5dad1f7b50cc18cb60d	Sample	Controlled	['phs002504']	['/programs/phs002504']	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014759_D1.bam	dg.4DFC/96ffd1cf-0d9d-41a5-8897-e61bc0fcbe24			SJJMML295D.Amplicon	PCR	AMPLICON	Paired end	Not Reported	Genomic	15106432	100716	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Illumina	Illumina MiSeq	149	303.891209	GRCh37																						18f5c4f1-0331-54fc-8963-b17b4777effb	1a32e4be-856d-595a-9dc5-761e21e59da2
