type	sequencing_file_id	file_name	data_category	file_type	file_description	file_size	md5sum	file_mapping_level	file_access	acl	authz	file_url	dcf_indexd_guid	checksum_algorithm	checksum_value	library_id	library_selection	library_strategy	library_layout	library_source_material	library_source_molecule	number_of_bp	number_of_reads	design_description	platform	instrument_model	avg_read_length	coverage	reference_genome_assembly	custom_assembly_fasta_file_for_alignment	sequence_alignment_software	cDNA_read	cDNA_read_size	cDNA_read_offset	cell_barcode_offset	cell_barcode_read	cell_barcode_size	single_cell_entity	dissociation_method	end_bias	total_number_of_input_cells	library_construction_method	library_strand	protocols_link	reverse_transcription_primer	spike_in	UMI_barcode_offset	UMI_barcode_read	UMI_barcode_size	crdc_id	id	sample.id
sequencing_file	I-H-136136-T1-2-R1-1.bam	I-H-136136-T1-2-R1-1.bam	Sequencing	bam		7157363843	46e1cffddf7feda4fee115004d97b710	Sample	Controlled	['phs002620.c1']	['/programs/phs002620.c1']	s3://cds-253-phs002620-sequencefiles-p30-fy20/I-H-136136-T1-2-R1-1.bam	dg.4DFC/9e55f257-5e83-4cc3-84a5-b23525d4ce7d			I-H-136136-T1-2-R1-1	rRNA Depletion	RNA-Seq	Paired end	Bulk Tissue	Transcriptomic			Tumor RNA was extracted from fresh frozen or OCT tumor biosies. Samples were first homogenized in 1mL TRIzol Reagent (ThermoFisher catalog #15596018) followed by phase separation with 200 μL chloroform. RNA was extracted using miRNeasy Micro Kit (Qaigen catalog #217084) on the QIAcube Connect. After RiboGreen quantification and quality control by Agilent BioAnalyzer, 18ng-11μg of total RNA underwent ribosomal depletion and library preparation using TruSeq Stranded Total RNA LT Kit (illumina catalog #RS-122-1202). Samples were barcoded and run on a Illumina HiSeq 2000, 2500, 4000 or NovaSeq 6000 machines.	Illumina	Illumina NovaSeq 6000																									fc51b839-3c28-5e62-b1f7-0c26d67123e2	ceb3b21d-62f9-5a0d-bed4-b34fe6c94bc3
sequencing_file	I-H-135076-T1-1-R1-1.bam	I-H-135076-T1-1-R1-1.bam	Sequencing	bam		7006348481	d58a6860ef6d090d16799d3dc6d916ec	Sample	Controlled	['phs002620.c1']	['/programs/phs002620.c1']	s3://cds-253-phs002620-sequencefiles-p30-fy20/I-H-135076-T1-1-R1-1.bam	dg.4DFC/e11c9fd4-bdde-44a0-8ee9-5f2f215c49cd			I-H-135076-T1-1-R1-1	rRNA Depletion	RNA-Seq	Paired end	Bulk Tissue	Transcriptomic			Tumor RNA was extracted from fresh frozen or OCT tumor biosies. Samples were first homogenized in 1mL TRIzol Reagent (ThermoFisher catalog #15596018) followed by phase separation with 200 μL chloroform. RNA was extracted using miRNeasy Micro Kit (Qaigen catalog #217084) on the QIAcube Connect. After RiboGreen quantification and quality control by Agilent BioAnalyzer, 18ng-11μg of total RNA underwent ribosomal depletion and library preparation using TruSeq Stranded Total RNA LT Kit (illumina catalog #RS-122-1202). Samples were barcoded and run on a Illumina HiSeq 2000, 2500, 4000 or NovaSeq 6000 machines.	Illumina	Illumina NovaSeq 6000																									32df75cf-9d9a-5261-8424-446de18a8ebb	720f5879-c19a-512a-a17c-ffdda601351c
sequencing_file	I-H-135967-T1-1-R1-1.bam	I-H-135967-T1-1-R1-1.bam	Sequencing	bam		7486752332	ef6dd78b04ee26510e4ac47110a79496	Sample	Controlled	['phs002620.c1']	['/programs/phs002620.c1']	s3://cds-253-phs002620-sequencefiles-p30-fy20/I-H-135967-T1-1-R1-1.bam	dg.4DFC/4bd38a6f-1d79-4a11-b563-58be1f9407b2			I-H-135967-T1-1-R1-1	rRNA Depletion	RNA-Seq	Paired end	Bulk Tissue	Transcriptomic			Tumor RNA was extracted from fresh frozen or OCT tumor biosies. Samples were first homogenized in 1mL TRIzol Reagent (ThermoFisher catalog #15596018) followed by phase separation with 200 μL chloroform. RNA was extracted using miRNeasy Micro Kit (Qaigen catalog #217084) on the QIAcube Connect. After RiboGreen quantification and quality control by Agilent BioAnalyzer, 18ng-11μg of total RNA underwent ribosomal depletion and library preparation using TruSeq Stranded Total RNA LT Kit (illumina catalog #RS-122-1202). Samples were barcoded and run on a Illumina HiSeq 2000, 2500, 4000 or NovaSeq 6000 machines.	Illumina	Illumina NovaSeq 6000																									1e23700d-078b-5527-a2dc-4f0a39b14161	619fd509-d0b3-5ebd-a3b8-c54bb349c0dc
sequencing_file	I-H-135466-T1-1-R1-1.bam	I-H-135466-T1-1-R1-1.bam	Sequencing	bam		8657142252	6d388ff60b2a57fee3ce3d8eaa1453c0	Sample	Controlled	['phs002620.c1']	['/programs/phs002620.c1']	s3://cds-253-phs002620-sequencefiles-p30-fy20/I-H-135466-T1-1-R1-1.bam	dg.4DFC/3e1fb77f-922c-423a-ad26-234be381258e			I-H-135466-T1-1-R1-1	rRNA Depletion	RNA-Seq	Paired end	Bulk Tissue	Transcriptomic			Tumor RNA was extracted from fresh frozen or OCT tumor biosies. Samples were first homogenized in 1mL TRIzol Reagent (ThermoFisher catalog #15596018) followed by phase separation with 200 μL chloroform. RNA was extracted using miRNeasy Micro Kit (Qaigen catalog #217084) on the QIAcube Connect. After RiboGreen quantification and quality control by Agilent BioAnalyzer, 18ng-11μg of total RNA underwent ribosomal depletion and library preparation using TruSeq Stranded Total RNA LT Kit (illumina catalog #RS-122-1202). Samples were barcoded and run on a Illumina HiSeq 2000, 2500, 4000 or NovaSeq 6000 machines.	Illumina	Illumina NovaSeq 6000																									6a210a08-3cd1-5fc9-9e81-012342dcade3	c506f4bb-80b4-5c44-9789-fa1a2afe5e56
sequencing_file	I-H-135990-T1-2-R1-1.bam	I-H-135990-T1-2-R1-1.bam	Sequencing	bam		7850324505	af3cc392cd1a4979128807c202c1dfc9	Sample	Controlled	['phs002620.c1']	['/programs/phs002620.c1']	s3://cds-253-phs002620-sequencefiles-p30-fy20/I-H-135990-T1-2-R1-1.bam	dg.4DFC/00de7490-fe88-4c54-a762-dd99291a05aa			I-H-135990-T1-2-R1-1	rRNA Depletion	RNA-Seq	Paired end	Bulk Tissue	Transcriptomic			Tumor RNA was extracted from fresh frozen or OCT tumor biosies. Samples were first homogenized in 1mL TRIzol Reagent (ThermoFisher catalog #15596018) followed by phase separation with 200 μL chloroform. RNA was extracted using miRNeasy Micro Kit (Qaigen catalog #217084) on the QIAcube Connect. After RiboGreen quantification and quality control by Agilent BioAnalyzer, 18ng-11μg of total RNA underwent ribosomal depletion and library preparation using TruSeq Stranded Total RNA LT Kit (illumina catalog #RS-122-1202). Samples were barcoded and run on a Illumina HiSeq 2000, 2500, 4000 or NovaSeq 6000 machines.	Illumina	Illumina NovaSeq 6000																									1eaa4b2b-aef1-5c0e-818c-bf560cfd8d13	c09a2d63-7d4b-5323-aac1-31698a825ec3
sequencing_file	I-H-135062-T1-2-R1-1.bam	I-H-135062-T1-2-R1-1.bam	Sequencing	bam		7360160867	58c192d4139509a9d9837a7b74f985c9	Sample	Controlled	['phs002620.c1']	['/programs/phs002620.c1']	s3://cds-253-phs002620-sequencefiles-p30-fy20/I-H-135062-T1-2-R1-1.bam	dg.4DFC/6f155abd-94fe-4b47-95d5-8d4419b2568f			I-H-135062-T1-2-R1-1	rRNA Depletion	RNA-Seq	Paired end	Bulk Tissue	Transcriptomic			Tumor RNA was extracted from fresh frozen or OCT tumor biosies. Samples were first homogenized in 1mL TRIzol Reagent (ThermoFisher catalog #15596018) followed by phase separation with 200 μL chloroform. RNA was extracted using miRNeasy Micro Kit (Qaigen catalog #217084) on the QIAcube Connect. After RiboGreen quantification and quality control by Agilent BioAnalyzer, 18ng-11μg of total RNA underwent ribosomal depletion and library preparation using TruSeq Stranded Total RNA LT Kit (illumina catalog #RS-122-1202). Samples were barcoded and run on a Illumina HiSeq 2000, 2500, 4000 or NovaSeq 6000 machines.	Illumina	Illumina NovaSeq 6000																									b0e1bf37-41ed-54eb-9344-6494836f3897	01b2cd4f-b8ab-5f4f-885c-ca8ba7a42390
sequencing_file	IID_H134738_T07_01_WT01.bam	IID_H134738_T07_01_WT01.bam	Sequencing	bam		16381470894	45ee0767ea0f9f4d07618c97847478fd	Sample	Controlled	['phs002620.c1']	['/programs/phs002620.c1']	s3://cds-253-phs002620-sequencefiles-p30-fy20/IID_H134738_T07_01_WT01.bam	dg.4DFC/b1658b5d-4b2e-48c8-b882-635ae7b66707			IID_H134738_T07_01_WT01	rRNA Depletion	RNA-Seq	Paired end	Bulk Tissue	Transcriptomic			Tumor RNA was extracted from fresh frozen or OCT tumor biosies. Samples were first homogenized in 1mL TRIzol Reagent (ThermoFisher catalog #15596018) followed by phase separation with 200 μL chloroform. RNA was extracted using miRNeasy Micro Kit (Qaigen catalog #217084) on the QIAcube Connect. After RiboGreen quantification and quality control by Agilent BioAnalyzer, 18ng-11μg of total RNA underwent ribosomal depletion and library preparation using TruSeq Stranded Total RNA LT Kit (illumina catalog #RS-122-1202). Samples were barcoded and run on a Illumina HiSeq 2000, 2500, 4000 or NovaSeq 6000 machines.	Illumina	Illumina NovaSeq 6000																									9d19afcd-7160-5613-9d62-2060ef583d2d	ef6cd992-3c15-565f-ad6b-359bfde75e54
sequencing_file	I-H-135074-T1-1-R1-1.bam	I-H-135074-T1-1-R1-1.bam	Sequencing	bam		9654736272	d197e85c1e8994b10b70386196d62883	Sample	Controlled	['phs002620.c1']	['/programs/phs002620.c1']	s3://cds-253-phs002620-sequencefiles-p30-fy20/I-H-135074-T1-1-R1-1.bam	dg.4DFC/3c123f41-22fc-4bec-9456-16029d1bb8b8			I-H-135074-T1-1-R1-1	rRNA Depletion	RNA-Seq	Paired end	Bulk Tissue	Transcriptomic			Tumor RNA was extracted from fresh frozen or OCT tumor biosies. Samples were first homogenized in 1mL TRIzol Reagent (ThermoFisher catalog #15596018) followed by phase separation with 200 μL chloroform. RNA was extracted using miRNeasy Micro Kit (Qaigen catalog #217084) on the QIAcube Connect. After RiboGreen quantification and quality control by Agilent BioAnalyzer, 18ng-11μg of total RNA underwent ribosomal depletion and library preparation using TruSeq Stranded Total RNA LT Kit (illumina catalog #RS-122-1202). Samples were barcoded and run on a Illumina HiSeq 2000, 2500, 4000 or NovaSeq 6000 machines.	Illumina	Illumina NovaSeq 6000																									d76b2a87-02ca-5fc1-a07e-fceb2b4c6f75	a7560756-65ce-58e1-b5a3-fb065edc0fd7
sequencing_file	I-H-134754-T1-2-R1-1.bam	I-H-134754-T1-2-R1-1.bam	Sequencing	bam		9233546976	6cbe83577763554e5088024e6d3676ed	Sample	Controlled	['phs002620.c1']	['/programs/phs002620.c1']	s3://cds-253-phs002620-sequencefiles-p30-fy20/I-H-134754-T1-2-R1-1.bam	dg.4DFC/f84f7a1c-dcea-4460-8942-7f4a6c162c35			I-H-134754-T1-2-R1-1	rRNA Depletion	RNA-Seq	Paired end	Bulk Tissue	Transcriptomic			Tumor RNA was extracted from fresh frozen or OCT tumor biosies. Samples were first homogenized in 1mL TRIzol Reagent (ThermoFisher catalog #15596018) followed by phase separation with 200 μL chloroform. RNA was extracted using miRNeasy Micro Kit (Qaigen catalog #217084) on the QIAcube Connect. After RiboGreen quantification and quality control by Agilent BioAnalyzer, 18ng-11μg of total RNA underwent ribosomal depletion and library preparation using TruSeq Stranded Total RNA LT Kit (illumina catalog #RS-122-1202). Samples were barcoded and run on a Illumina HiSeq 2000, 2500, 4000 or NovaSeq 6000 machines.	Illumina	Illumina NovaSeq 6000																									5d228c03-3b11-5db1-a085-d033abd53c3a	690413ba-611a-5f4b-8c56-baeba8ad84f4
sequencing_file	I-H-135073-T1-1-R1-1.bam	I-H-135073-T1-1-R1-1.bam	Sequencing	bam		9543303438	3bd8fea82ffb5f3e4b8ca21646597d6d	Sample	Controlled	['phs002620.c1']	['/programs/phs002620.c1']	s3://cds-253-phs002620-sequencefiles-p30-fy20/I-H-135073-T1-1-R1-1.bam	dg.4DFC/1a05ee8d-da40-4275-9870-7e983fc1dfa7			I-H-135073-T1-1-R1-1	rRNA Depletion	RNA-Seq	Paired end	Bulk Tissue	Transcriptomic			Tumor RNA was extracted from fresh frozen or OCT tumor biosies. Samples were first homogenized in 1mL TRIzol Reagent (ThermoFisher catalog #15596018) followed by phase separation with 200 μL chloroform. RNA was extracted using miRNeasy Micro Kit (Qaigen catalog #217084) on the QIAcube Connect. After RiboGreen quantification and quality control by Agilent BioAnalyzer, 18ng-11μg of total RNA underwent ribosomal depletion and library preparation using TruSeq Stranded Total RNA LT Kit (illumina catalog #RS-122-1202). Samples were barcoded and run on a Illumina HiSeq 2000, 2500, 4000 or NovaSeq 6000 machines.	Illumina	Illumina NovaSeq 6000																									74c1ca23-7b0e-5840-96a2-0768cbc75e3c	9f30b37d-ffc2-5bab-85b7-32ae860ff07d
sequencing_file	I-H-136424-T1-2-R1-1.bam	I-H-136424-T1-2-R1-1.bam	Sequencing	bam		10319355872	be85db1fdb5895a58e3186d848380032	Sample	Controlled	['phs002620.c1']	['/programs/phs002620.c1']	s3://cds-253-phs002620-sequencefiles-p30-fy20/I-H-136424-T1-2-R1-1.bam	dg.4DFC/7c2c27bc-98eb-4e50-9e52-a322679de219			I-H-136424-T1-2-R1-1	rRNA Depletion	RNA-Seq	Paired end	Bulk Tissue	Transcriptomic			Tumor RNA was extracted from fresh frozen or OCT tumor biosies. Samples were first homogenized in 1mL TRIzol Reagent (ThermoFisher catalog #15596018) followed by phase separation with 200 μL chloroform. RNA was extracted using miRNeasy Micro Kit (Qaigen catalog #217084) on the QIAcube Connect. After RiboGreen quantification and quality control by Agilent BioAnalyzer, 18ng-11μg of total RNA underwent ribosomal depletion and library preparation using TruSeq Stranded Total RNA LT Kit (illumina catalog #RS-122-1202). Samples were barcoded and run on a Illumina HiSeq 2000, 2500, 4000 or NovaSeq 6000 machines.	Illumina	Illumina NovaSeq 6000																									9f6ae612-052b-5643-b0c1-e7e9edaa06a5	6ef014bf-c60b-503c-b514-782059f3b0fe
sequencing_file	I-H-136139-T1-2-R1-1.bam	I-H-136139-T1-2-R1-1.bam	Sequencing	bam		10609118255	0437f0d7f78650aeb6b2b4e35c76bb23	Sample	Controlled	['phs002620.c1']	['/programs/phs002620.c1']	s3://cds-253-phs002620-sequencefiles-p30-fy20/I-H-136139-T1-2-R1-1.bam	dg.4DFC/dbf19539-c955-4572-ae9f-c2671e4a972e			I-H-136139-T1-2-R1-1	rRNA Depletion	RNA-Seq	Paired end	Bulk Tissue	Transcriptomic			Tumor RNA was extracted from fresh frozen or OCT tumor biosies. Samples were first homogenized in 1mL TRIzol Reagent (ThermoFisher catalog #15596018) followed by phase separation with 200 μL chloroform. RNA was extracted using miRNeasy Micro Kit (Qaigen catalog #217084) on the QIAcube Connect. After RiboGreen quantification and quality control by Agilent BioAnalyzer, 18ng-11μg of total RNA underwent ribosomal depletion and library preparation using TruSeq Stranded Total RNA LT Kit (illumina catalog #RS-122-1202). Samples were barcoded and run on a Illumina HiSeq 2000, 2500, 4000 or NovaSeq 6000 machines.	Illumina	Illumina NovaSeq 6000																									c28b8b09-12c5-5bce-9854-a8320b0af498	5b04bfdc-c23c-55e2-8d26-51e26a55fd31
