type	sequencing_file_id	file_name	data_category	file_type	file_description	file_size	md5sum	file_mapping_level	file_access	acl	authz	file_url	dcf_indexd_guid	checksum_algorithm	checksum_value	library_id	library_selection	library_strategy	library_layout	library_source_material	library_source_molecule	number_of_bp	number_of_reads	design_description	platform	instrument_model	avg_read_length	coverage	reference_genome_assembly	custom_assembly_fasta_file_for_alignment	sequence_alignment_software	cDNA_read	cDNA_read_size	cDNA_read_offset	cell_barcode_offset	cell_barcode_read	cell_barcode_size	single_cell_entity	dissociation_method	end_bias	total_number_of_input_cells	library_construction_method	library_strand	protocols_link	reverse_transcription_primer	spike_in	UMI_barcode_offset	UMI_barcode_read	UMI_barcode_size	crdc_id	id	sample.id
sequencing_file	T_ALL_PAVSEI_ADT_S3_L002_R1_001.PAVSEI	T_ALL_PAVSEI_ADT_S3_L002_R1_001.fastq.gz	Sequencing	fastq		330031168	a00b74aaa7c09cd19da1c3d92bc2aac3	Sample	Controlled	['phs003432.c1']	['/programs/phs003432.c1']	s3://cds-427-phs003432/T_ALL_PAVSEI_ADT_S3_L002_R1_001.fastq.gz	dg.4DFC/1eb28eb1-3a62-4922-806b-f465e4932097			T_ALL_PAVSEI_ADT	PolyA	RNA-Seq	Paired end	Single-cells	Transcriptomic	120	350000000	Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									00f5dde5-c263-51c7-97ef-6296a9237fd6	6277729e-3fff-52e6-8cdd-9d689009ca5e
sequencing_file	Downsampled_scATAC_seq_40_TALL.PAUNZE	Downsampled_scATAC_seq_40_TALL.rds	Sequencing	rds	Downsampled (1500 cells per sample) Seurat object for 40 T-ALL samples	6732275398	9786b2db6af88ff7dabc9aec076da33e	Sample	Open	['*']	['/open']	s3://cds-427-phs003432/Downsampled_scATAC_seq_40_TALL.rds	dg.4DFC/7b850e94-4b8c-434e-bd82-ccb7da21a642			Downsampled_scATAC_seq_40_TALL	Not Applicable	Other	Paired end	Single-cells	Transcriptomic			Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									010ce87c-3284-5e6b-ab57-656324909667	19e21f83-864b-5cea-abb4-582a523b8914
sequencing_file	T_ALL_PAUYJE_scATAC_barcodes.PAUYJE	T_ALL_PAUYJE_scATAC_barcodes.txt.gz	Sequencing	txt		15375	7de5f558f2e1996534b209b1076f843c	Sample	Open	['*']	['/open']	s3://cds-427-phs003432/T_ALL_PAUYJE_scATAC_barcodes.txt.gz	dg.4DFC/349afa99-4f8f-450d-9bcf-51d6d3d80758			T_ALL_PAUYJE_scATAC	Not Applicable	ATAC-seq	Paired end	Single-cells	Genomic			Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									0178ceb2-0074-5a1a-9661-284f900b1081	0aa326bc-a59a-563f-bb9e-96896a9251c6
sequencing_file	T_ALL_PASZKM_ADT_S3_L002_R2_001.PASZKM	T_ALL_PASZKM_ADT_S3_L002_R2_001.fastq.gz	Sequencing	fastq		651337268	7bbcfd3a73023057a0aae5f5be34f9a8	Sample	Controlled	['phs003432.c1']	['/programs/phs003432.c1']	s3://cds-427-phs003432/T_ALL_PASZKM_ADT_S3_L002_R2_001.fastq.gz	dg.4DFC/bc3b832e-9b4a-4866-8d55-90b1945d7200			T_ALL_PASZKM_ADT	PolyA	RNA-Seq	Paired end	Single-cells	Transcriptomic	120	350000000	Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									0190e36c-e045-5f48-bb76-05f546abf8d2	2dcb3176-4112-5d29-9cc9-ba6e052fe92f
sequencing_file	T_ALL_PAUFAM_scATAC_S2_L002_I1_001.PAUFAM	T_ALL_PAUFAM_scATAC_S2_L002_I1_001.fastq.gz	Sequencing	fastq		2164325942	7bd505df9f850b2c88e1ed67ad8ef174	Sample	Controlled	['phs003432.c1']	['/programs/phs003432.c1']	s3://cds-427-phs003432/T_ALL_PAUFAM_scATAC_S2_L002_I1_001.fastq.gz	dg.4DFC/4e269c75-17a0-453a-897d-28844c0569fc			T_ALL_PAUFAM_scATAC	Not Applicable	ATAC-seq	Paired end	Single-cells	Genomic	120	350000000	Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									019ea3f3-ec87-5d5b-adba-a0646f5598dd	b22e8a99-e5f6-54e0-9d17-1a198c47132f
sequencing_file	ETP_PAVSRU_CITESeq_features.PAVSRU	ETP_PAVSRU_CITESeq_features.tsv.gz	Sequencing	txt		304939	6281f0bf0cc850fe721efb90f706a5a1	Sample	Open	['*']	['/open']	s3://cds-427-phs003432/ETP_PAVSRU_CITESeq_features.tsv.gz	dg.4DFC/7d168541-de79-418b-b74b-dd17599f6d34			ETP_PAVSRU_CITESeq	PolyA	RNA-Seq	Paired end	Single-cells	Transcriptomic			Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									01acf568-7d4d-567e-a888-79d80958ccd3	6e1398c2-ca29-59af-bdc0-b6be62dd3077
sequencing_file	T_ALL_PAVUFK_scRNA_S2_L002_R1_001.PAVUFK	T_ALL_PAVUFK_scRNA_S2_L002_R1_001.fastq.gz	Sequencing	fastq		5019247315	639f346f7cb35b2b68a16c4222cc85a4	Sample	Controlled	['phs003432.c1']	['/programs/phs003432.c1']	s3://cds-427-phs003432/T_ALL_PAVUFK_scRNA_S2_L002_R1_001.fastq.gz	dg.4DFC/a084a935-edfb-4e84-92b0-18d959e7c35e			T_ALL_PAVUFK_scRNA	PolyA	RNA-Seq	Paired end	Single-cells	Transcriptomic	120	350000000	Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									01f95dde-07b8-555e-aa5e-9f6b2aeed8be	758a3bc0-83c4-58d7-b429-599e7c5214d1
sequencing_file	T_ALL_PASKMG_ADT_S6_L002_R2_001.PASKMG	T_ALL_PASKMG_ADT_S6_L002_R2_001.fastq.gz	Sequencing	fastq		745917684	dc7a0ad6214f07043cf93f0674709234	Sample	Controlled	['phs003432.c1']	['/programs/phs003432.c1']	s3://cds-427-phs003432/T_ALL_PASKMG_ADT_S6_L002_R2_001.fastq.gz	dg.4DFC/1b24f0e6-3555-411d-89bd-1da44e5a841e			T_ALL_PASKMG_ADT	PolyA	RNA-Seq	Paired end	Single-cells	Transcriptomic	120	350000000	Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									02062a23-38d5-5a72-9eeb-c89550cd050d	be88cee9-ddde-567c-a1b9-c086ef320c13
sequencing_file	T_ALL_PATIPB_ADT_S1_L002_R2_001.PATIPB	T_ALL_PATIPB_ADT_S1_L002_R2_001.fastq.gz	Sequencing	fastq		732333840	b4489efbe971901db4355d0875db9bb3	Sample	Controlled	['phs003432.c1']	['/programs/phs003432.c1']	s3://cds-427-phs003432/T_ALL_PATIPB_ADT_S1_L002_R2_001.fastq.gz	dg.4DFC/1cc2fc57-e9ae-4f85-8e2f-f836a1a0be47			T_ALL_PATIPB_ADT	PolyA	RNA-Seq	Paired end	Single-cells	Transcriptomic	120	350000000	Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									0208f341-819d-5138-b194-bda4eb2ad00b	36b60b53-4b9e-5d2a-ba52-c24acd9dedf8
sequencing_file	Antibody_Feature_Ref.PASWWT.PDX.sample	Antibody_Feature_Ref.csv	Sequencing	txt	Antibody feature reference for all CITE-seq samples in dataset	1209	cd69ed0b5fe677cd19a0fb379e22d14f	Sample	Open	['*']	['/open']	s3://cds-427-phs003432/Antibody_Feature_Ref.csv	dg.4DFC/13f80a52-21ca-4f0f-ad32-7b3abfa4b2a3			Antibody_Feature_Ref	Not Applicable	Other	Paired end	Single-cells	Transcriptomic			Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									02134ee0-8ae4-5a46-b102-8c2255b360e0	15ad1549-bdf4-507c-b647-bda3f707b971
sequencing_file	T_ALL_PAVSEI_ADT_S3_L001_R2_001.PAVSEI	T_ALL_PAVSEI_ADT_S3_L001_R2_001.fastq.gz	Sequencing	fastq		673109822	84788c525d99d12347b3ac18594895a2	Sample	Controlled	['phs003432.c1']	['/programs/phs003432.c1']	s3://cds-427-phs003432/T_ALL_PAVSEI_ADT_S3_L001_R2_001.fastq.gz	dg.4DFC/82de8c21-f056-48cb-8463-ca920712b8a7			T_ALL_PAVSEI_ADT	PolyA	RNA-Seq	Paired end	Single-cells	Transcriptomic	120	350000000	Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									021b5b7f-bbdf-5437-9cb0-d06e09528500	6277729e-3fff-52e6-8cdd-9d689009ca5e
sequencing_file	T_ALL_PDXPool1_CMO_S2_L002_I1_001.PAURXZ.PDX.sample	T_ALL_PDXPool1_CMO_S2_L002_I1_001.fastq.gz	Sequencing	fastq		431097927	765cc50c2bebb75d8bd17b433167d619	Sample	Controlled	['phs003432.c1']	['/programs/phs003432.c1']	s3://cds-427-phs003432/T_ALL_PDXPool1_CMO_S2_L002_I1_001.fastq.gz	dg.4DFC/6f7ef796-5e59-4328-970b-cc7cde8414b5			PDX_Pool1_CMO	Not Applicable	RNA-Seq	Paired end	Single-cells	Genomic	120	350000000	Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									0259f136-d029-5242-b6e0-a222d7cd5473	ba5b3ff6-089b-5480-a8a7-ff635f941fbe
sequencing_file	T_ALL_PATPKZ_ADT_S4_L001_R2_001.PATPKZ	T_ALL_PATPKZ_ADT_S4_L001_R2_001.fastq.gz	Sequencing	fastq		800848263	cac65176d71acb9ea8b248fff5f93321	Sample	Controlled	['phs003432.c1']	['/programs/phs003432.c1']	s3://cds-427-phs003432/T_ALL_PATPKZ_ADT_S4_L001_R2_001.fastq.gz	dg.4DFC/57c59465-4281-43f3-b133-02392736e2a2			T_ALL_PATPKZ_ADT	PolyA	RNA-Seq	Paired end	Single-cells	Transcriptomic	120	350000000	Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									02bca374-41a7-52c0-b191-4194d911cdcc	7159e69e-a93e-5249-9f34-a20efb952b92
sequencing_file	All_PDX_Matched_Patient_Blasts_CITE_seq.PAURXZ.PDX.sample	All_PDX_Matched_Patient_Blasts_CITE_seq.rds	Sequencing	rds	Full CITE-seq Seurat object for all PDX models profiled along with matched patient blasts from primary samples	3702387292	6b303bef9d3a85ec2d20e48a1c2cb9b2	Sample	Open	['*']	['/open']	s3://cds-427-phs003432/All_PDX_Matched_Patient_Blasts_CITE_seq.rds	dg.4DFC/781b87b3-5ded-4edf-95eb-a7705cb8a468			All_PDX_Matched_Patient_Blasts_CITE_seq	PolyA	RNA-Seq	Paired end	Single-cells	Transcriptomic			Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									02be7707-d701-57b8-ac8e-a3fbe7adee48	ba5b3ff6-089b-5480-a8a7-ff635f941fbe
sequencing_file	T_ALL_PAUMAV_scRNA_S6_L002_I1_001.PAUMAV	T_ALL_PAUMAV_scRNA_S6_L002_I1_001.fastq.gz	Sequencing	fastq		1773113004	ebd8c2cb3412f05c02b30fd1eddb71e1	Sample	Controlled	['phs003432.c1']	['/programs/phs003432.c1']	s3://cds-427-phs003432/T_ALL_PAUMAV_scRNA_S6_L002_I1_001.fastq.gz	dg.4DFC/32208c3d-3908-45dc-a9e5-d36fb72878e6			T_ALL_PAUMAV_scRNA	PolyA	RNA-Seq	Paired end	Single-cells	Transcriptomic	120	350000000	Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									02d1eaa2-7012-518b-868a-6a970d15c605	1c0d2498-f275-59ad-ad4d-c285cef11d04
sequencing_file	T_ALL_PAVTXP_scRNA_S5_L002_I1_001.PAVTXP	T_ALL_PAVTXP_scRNA_S5_L002_I1_001.fastq.gz	Sequencing	fastq		598104967	cffb6a27040894ac2c78e7ec09c87818	Sample	Controlled	['phs003432.c1']	['/programs/phs003432.c1']	s3://cds-427-phs003432/T_ALL_PAVTXP_scRNA_S5_L002_I1_001.fastq.gz	dg.4DFC/9f33ea0b-0933-4e55-9575-2e4b075086fc			T_ALL_PAVTXP_scRNA	PolyA	RNA-Seq	Paired end	Single-cells	Transcriptomic	120	350000000	Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									02eabd0b-9d09-5df2-8fcf-bd51da8a78c4	85e1b0f7-7be8-5aa5-96db-bf00f98aa38c
sequencing_file	T_ALL_PAURXZ_ADT_S1_L001_I1_001.PAURXZ	T_ALL_PAURXZ_ADT_S1_L001_I1_001.fastq.gz	Sequencing	fastq		117564804	7b20cb107179123269441cae06c2eef5	Sample	Controlled	['phs003432.c1']	['/programs/phs003432.c1']	s3://cds-427-phs003432/T_ALL_PAURXZ_ADT_S1_L001_I1_001.fastq.gz	dg.4DFC/3936c1ad-6bc9-49aa-bd2b-cd6a3f3fb9c7			T_ALL_PAURXZ_ADT	PolyA	RNA-Seq	Paired end	Single-cells	Transcriptomic	120	350000000	Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									02fef67c-9d57-5512-a497-134ac064ddf0	74b44f00-cc31-5699-b2a5-969c20de2dd2
sequencing_file	ETPALL_PAWIIR_ADT_S1_L002_R2_001.PAWIIR	ETPALL_PAWIIR_ADT_S1_L002_R2_001.fastq.gz	Sequencing	fastq		342109785	1b7d33eb7cde77cad3001473b2101cd6	Sample	Controlled	['phs003432.c1']	['/programs/phs003432.c1']	s3://cds-427-phs003432/ETPALL_PAWIIR_ADT_S1_L002_R2_001.fastq.gz	dg.4DFC/4f195de2-62f2-4de2-808f-3f5f2860ff23			ETPALL_PAWIIR_ADT	PolyA	RNA-Seq	Paired end	Single-cells	Transcriptomic	120	350000000	Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									034ca09b-4fae-583e-bcb3-160b6c86264f	dcde5480-486c-5c70-967f-e91f16bbf23a
sequencing_file	T_ALL_DN-Thymus5Y_scATAC_S4_L001_R2_001.T1	T_ALL_DN-Thymus5Y_scATAC_S4_L001_R2_001.fastq.gz	Sequencing	fastq		869264682	435bbc191bcee0471ea01fb03fbcb66c	Sample	Controlled	['phs003432.c1']	['/programs/phs003432.c1']	s3://cds-427-phs003432/T_ALL_DN-Thymus5Y_scATAC_S4_L001_R2_001.fastq.gz	dg.4DFC/cb326e48-b147-45cf-ac95-17d347d9322f			T_ALL_DN-Thymus5Y_scATAC	Not Applicable	ATAC-seq	Paired end	Single-cells	Genomic	120	350000000	Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									03874a60-6214-53dd-8e83-f73e6c2005c3	0b370ee4-c28c-5527-9f3e-0782a649d3bc
sequencing_file	T_ALL_PAVFKN_scATAC_S1_L001_R2_001.PAVFKN	T_ALL_PAVFKN_scATAC_S1_L001_R2_001.fastq.gz	Sequencing	fastq		5536799371	f904c47a4baf2cd47e7ed8264463e427	Sample	Controlled	['phs003432.c1']	['/programs/phs003432.c1']	s3://cds-427-phs003432/T_ALL_PAVFKN_scATAC_S1_L001_R2_001.fastq.gz	dg.4DFC/9d86348c-0bd5-4f6e-b025-c7b9b6ece9da			T_ALL_PAVFKN_scATAC	Not Applicable	ATAC-seq	Paired end	Single-cells	Genomic	120	350000000	Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									038e7e28-5815-53eb-8ec2-ce4bf831ca30	767a1668-d180-5a00-ac9b-37c40232b4ce
sequencing_file	Full_CITE_seq_40_TALL.PAUUZY	Full_CITE_seq_40_TALL.rds	Sequencing	rds	Full CITE-seq Seurat object for all T-ALL cases	7321253724	756e0a7b1c6256619bedffb845903c33	Sample	Open	['*']	['/open']	s3://cds-427-phs003432/Full_CITE_seq_40_TALL.rds	dg.4DFC/50dfed5f-b24c-4f74-b2db-0b649db7ffaa			Full_CITE_seq_40_TALL	PolyA	RNA-Seq	Paired end	Single-cells	Transcriptomic			Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									03a5074a-bcd7-52d8-82cf-c2aa4993eee4	776895ff-6b0d-505b-a095-d045365a1eb3
sequencing_file	T_ALL_PAVYVY_scATAC_S8_L001_R3_001.PAVYVY	T_ALL_PAVYVY_scATAC_S8_L001_R3_001.fastq.gz	Sequencing	fastq		8158972282	192412e7e70d1ee406250fc03a8d295e	Sample	Controlled	['phs003432.c1']	['/programs/phs003432.c1']	s3://cds-427-phs003432/T_ALL_PAVYVY_scATAC_S8_L001_R3_001.fastq.gz	dg.4DFC/b71a4550-6198-4395-80d6-7be8fd8b9f61			T_ALL_PAVYVY_scATAC	Not Applicable	ATAC-seq	Paired end	Single-cells	Genomic	120	350000000	Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									03cef66c-b8e5-5902-89d6-3881bb6bb1ea	8eac5087-6541-5c2f-b9d6-8c43e495d3d5
sequencing_file	T_ALL_PAUHWY_scRNA_S2_L002_I1_001.PAUHWY	T_ALL_PAUHWY_scRNA_S2_L002_I1_001.fastq.gz	Sequencing	fastq		1488550791	0c9d5020fb6a10f8b127ef38a0fe4f8c	Sample	Controlled	['phs003432.c1']	['/programs/phs003432.c1']	s3://cds-427-phs003432/T_ALL_PAUHWY_scRNA_S2_L002_I1_001.fastq.gz	dg.4DFC/14622df3-d9ba-497d-95dc-e5d71ecb0678			T_ALL_PAUHWY_scRNA	PolyA	RNA-Seq	Paired end	Single-cells	Transcriptomic	120	350000000	Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									03d027d6-b1cd-5e4b-8058-62644b78cd98	fffbc4b3-d801-54fb-9626-232250dd7924
sequencing_file	ETP_PAVLII_CITESeq_features.PAVLII	ETP_PAVLII_CITESeq_features.tsv.gz	Sequencing	txt		304939	1972e50e3b0e4590a6ace70bece40473	Sample	Open	['*']	['/open']	s3://cds-427-phs003432/ETP_PAVLII_CITESeq_features.tsv.gz	dg.4DFC/8130fdaf-89be-4cb7-b31d-4e54631e8205			ETP_PAVLII_CITESeq	PolyA	RNA-Seq	Paired end	Single-cells	Transcriptomic			Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									03d7a740-4245-5f1f-ae78-6ccd4431ef69	815fc9be-7e78-5c2c-9cbd-0f84bb02f632
sequencing_file	T_ALL_PAVSEI_scATAC_barcodes.PAVSEI	T_ALL_PAVSEI_scATAC_barcodes.txt.gz	Sequencing	txt		40782	85fba9bc0c6b2db23c60536a30a09aec	Sample	Open	['*']	['/open']	s3://cds-427-phs003432/T_ALL_PAVSEI_scATAC_barcodes.txt.gz	dg.4DFC/152cd45d-9d3f-464e-a368-beeaeeff59a4			T_ALL_PAVSEI_scATAC	Not Applicable	ATAC-seq	Paired end	Single-cells	Genomic			Single cell RNA-sequencing and single cell ATAC-sequencing	Illumina	Illumina NovaSeq 6000																									03eae300-0419-5a72-bd10-815b0f14f142	6277729e-3fff-52e6-8cdd-9d689009ca5e
