type	synonym_id	repository_of_synonym_id	associated_id	domain_description	domain_category	data_location	id	study.id	participant.id	sample.id
synonym	PATUYB_USI	USI	PATUYB	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	a74e4cce-3cb8-517b-bc24-bdab08ca15b2		f783525e-97e9-50a0-8186-1fdcb2476169	
synonym	PATVEM_USI	USI	PATVEM	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	dfbcf217-790b-51d4-b0f0-5326b74778fc		3c65f8d9-d1dd-5f66-b745-55f681c6db5d	
synonym	PATVUG_USI	USI	PATVUG	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	4c6b4317-8425-5272-96d7-bdff4f2539aa		a63716c0-7eb7-5a2b-8ba3-f17dd8ac45e6	
synonym	PATWJK_USI	USI	PATWJK	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	c42f47f1-2eac-5f26-8942-515a951081e4		ed2cca76-37e0-5caf-b6e9-3beae2800b13	
synonym	PATYTI_PCDC	PCDC	PATYTI	Pediatric Cancer Data Commons	organizational_identifier	https://commons.cri.uchicago.edu/pcdc/	6b1065ce-8659-5f0f-a78f-6c3d00fa69f1		ee91f867-d773-5010-9990-3e8b6799e195	
synonym	PATYTI_USI	USI	PATYTI	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	8cea30ea-a3ba-5366-9e51-4144ecebf678		ee91f867-d773-5010-9990-3e8b6799e195	
synonym	973678_dbgap_subject_id	dbgap_subject_id	973678	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	fa6d1d64-6bad-5414-a3bf-8dd59f97d1b5		0685be21-cddf-52fe-8fe3-9d996b6f70f8	
synonym	PAUFVW_PCDC	PCDC	PAUFVW	Pediatric Cancer Data Commons	organizational_identifier	https://commons.cri.uchicago.edu/pcdc/	843764a5-a0b6-545a-acdb-c085822b1d5e		0685be21-cddf-52fe-8fe3-9d996b6f70f8	
synonym	PAUFVW_USI	USI	PAUFVW	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	d0c773d2-344a-5dc0-8b23-d7ac47f29224		0685be21-cddf-52fe-8fe3-9d996b6f70f8	
synonym	TARGET-30-PAUFVW_phs000467	phs000467	TARGET-30-PAUFVW	TARGET: Neuroblastoma (NBL)	dataset	https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs000467	e42ede99-c6e4-5e9d-9270-fda4136c7287		0685be21-cddf-52fe-8fe3-9d996b6f70f8	
synonym	TARGET-30-PAUFVW_TARGET	TARGET	TARGET-30-PAUFVW	Therapeutically Applicable Research to Generate Effective Treatments	study	https://www.cancer.gov/ccg/research/genome-sequencing/target	43afb5cc-a175-5926-a277-0125ee4f5559		0685be21-cddf-52fe-8fe3-9d996b6f70f8	
synonym	PAUGYV_USI	USI	PAUGYV	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	55efeaed-63e3-5756-88b4-dd557e5642ed		64edae4b-d24e-5c25-9894-030d8a9f94ef	
synonym	PAUHRV_USI	USI	PAUHRV	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	cecbc3e7-f290-54bf-924b-7224133b4c41		5e9dc098-7f37-50c0-857d-17fdd5fcf037	
synonym	4640154_dbgap_subject_id	dbgap_subject_id	4640154	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	0f4ee6ea-b8ce-530f-a237-76091627a89c		bb439d23-4db5-5b2d-9c47-15990d47593d	
synonym	PAUHZY_phs001228	phs001228	PAUHZY	dbGaP accession: Gabriella Miller Kids First (KidsFirst) Pediatric Research Program in Susceptibility to Ewing Sarcoma Based on Germline Risk and Familial History of Cancer	dataset	https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001228	e110f624-adff-54b0-bdc3-cc55d4c5b303		bb439d23-4db5-5b2d-9c47-15990d47593d	
synonym	PAUHZY_USI	USI	PAUHZY	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	aae8d09f-0015-5c31-a13f-022f3f9d520f		bb439d23-4db5-5b2d-9c47-15990d47593d	
synonym	PT_VETTQJKZ_SD_YGVA0E1C	SD_YGVA0E1C	PT_VETTQJKZ	SD_YGVA0E1C	study	https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001228	845a39a1-dc1e-5e9c-b5ab-d3cd6867211e		bb439d23-4db5-5b2d-9c47-15990d47593d	
synonym	pt-vettqjkz_KidsFirst	KidsFirst	pt-vettqjkz	Kids First IDs	organizational_identifier	https://commonfund.nih.gov/KidsFirst	161744dc-982d-56c3-87f3-5c6992d2ae5b		bb439d23-4db5-5b2d-9c47-15990d47593d	
synonym	pt-vettqjkz_sd-ygva0e1c	sd-ygva0e1c	pt-vettqjkz	Kids First: Ewing Sarcoma - Genetic Risk (KF-ESGR)	study	https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001228	7ef52801-9ceb-5eab-bacf-416bd5664960		bb439d23-4db5-5b2d-9c47-15990d47593d	
synonym	PAUIGA_USI	USI	PAUIGA	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	a247173f-40c0-5083-82a9-810eb16c8467		0ce4c805-3e1c-5056-bd84-6faf074bf0bc	
synonym	PAUIUM_USI	USI	PAUIUM	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	318c126a-1117-5df9-a7e1-b2ab4117cbb5		03acae79-9e37-5c48-8abd-fe80805c106c	
synonym	PAUIVR_USI	USI	PAUIVR	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	14880f91-5a25-57c2-b82e-c7f93faf7118		1e473abd-7696-5fbd-b0dd-275913680661	
synonym	1131243_dbgap_subject_id	dbgap_subject_id	1131243	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	f9b3fa87-c42d-5011-a244-18b1b09fac9e		ad35329f-5b3d-5d73-b249-6136b1fb372d	
synonym	2398034_dbgap_subject_id	dbgap_subject_id	2398034	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	24f519a7-4ecd-56a1-8fa8-7a6315ab6208		ad35329f-5b3d-5d73-b249-6136b1fb372d	
synonym	d5543e9dca3d185d8dcd_phs002431	phs002431	d5543e9dca3d185d8dcd	dbGaP accession: Childhood Cancer Data Initiative (CCDI): Enhancement of Data Sharing in Pediatric, Adolescent and Young Adult Cancers	dataset	https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs002431	20189f99-3c1b-511f-98be-6e3daeb4bc9a		ad35329f-5b3d-5d73-b249-6136b1fb372d	
synonym	GMKF-30-PAUJAI03_phs001436	phs001436	GMKF-30-PAUJAI03	dbGaP accession: Discovering the Genetic Basis of Human Neuroblastoma: A Gabriella Miller Kids First Pediatric Research Program (Kids First) Project	dataset	https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001436	796d5d67-e9a5-5154-aaef-e1cfdcbb2c9a		ad35329f-5b3d-5d73-b249-6136b1fb372d	
synonym	PAUJAI_PCDC	PCDC	PAUJAI	Pediatric Cancer Data Commons	organizational_identifier	https://commons.cri.uchicago.edu/pcdc/	d9a2f20f-4f7e-55f8-911c-ad0373dc2f0f		ad35329f-5b3d-5d73-b249-6136b1fb372d	
synonym	PAUJAI_USI	USI	PAUJAI	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	4c290ada-3706-50b6-960d-5a6b27a979ce		ad35329f-5b3d-5d73-b249-6136b1fb372d	
synonym	PT_FZ6A7T4Z_SD_DYPMEHHF	SD_DYPMEHHF	PT_FZ6A7T4Z	SD_DYPMEHHF	study	https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001436	52b08cf8-3d98-57b7-bddb-d799d7a575ec		ad35329f-5b3d-5d73-b249-6136b1fb372d	
synonym	pt-fz6a7t4z_KidsFirst	KidsFirst	pt-fz6a7t4z	Kids First IDs	organizational_identifier	https://commonfund.nih.gov/KidsFirst	7b6b663c-62ae-5991-991d-df39003356e4		ad35329f-5b3d-5d73-b249-6136b1fb372d	
synonym	pt-fz6a7t4z_sd-dypmehhf	sd-dypmehhf	pt-fz6a7t4z	Kids First: Neuroblastoma (KF-NBL)	study	https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001436	ac294866-0100-5355-bc87-d22b69a4a09b		ad35329f-5b3d-5d73-b249-6136b1fb372d	
synonym	PAUJBC_PCDC	PCDC	PAUJBC	Pediatric Cancer Data Commons	organizational_identifier	https://commons.cri.uchicago.edu/pcdc/	e632c627-181a-5f02-86d9-c00bd48d6b9b		2373dae9-da6f-5c60-bf35-8074d95a2a59	
synonym	PAUJBC_USI	USI	PAUJBC	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	23948a79-ef29-5e69-922c-2cf3ac82cb2c		2373dae9-da6f-5c60-bf35-8074d95a2a59	
synonym	PAUJCM_USI	USI	PAUJCM	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	57bc7075-b258-51a0-95b7-063ca2412f0d		1f522478-0ea3-5e5c-9780-64e16ac54715	
synonym	PAUNXH_USI	USI	PAUNXH	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	45b43007-69ad-5831-9e4e-577a6844626f		7b24b395-881e-52d2-ba6d-407663bdb745	
synonym	PAUNZR_USI	USI	PAUNZR	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	f2f9ba09-ca70-5af8-93d7-db444aa9bce2		7d15a3c1-d86e-54fb-b666-24d573321890	
synonym	PAUSAF_USI	USI	PAUSAF	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	3208e42d-95bb-5930-ad1e-c5128e79c39f		fb4558a2-ec56-592a-81a5-2709ba1e7caa	
synonym	PAUTDB_PCDC	PCDC	PAUTDB	Pediatric Cancer Data Commons	organizational_identifier	https://commons.cri.uchicago.edu/pcdc/	b18066d5-49a6-5ae4-a150-02df4413984b		b303bfdd-c87d-5be2-9001-cf7a5c9acd96	
synonym	PAUTDB_USI	USI	PAUTDB	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	b97b3bfc-0143-5f1b-a84e-68fe4580b8a0		b303bfdd-c87d-5be2-9001-cf7a5c9acd96	
synonym	pt-rvx3ev83_KidsFirst	KidsFirst	pt-rvx3ev83	Kids First IDs	organizational_identifier	https://commonfund.nih.gov/KidsFirst	de07b442-c02c-51fc-a5da-043316e36552		b303bfdd-c87d-5be2-9001-cf7a5c9acd96	
synonym	973738_dbgap_subject_id	dbgap_subject_id	973738	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	9abe475a-b33b-503f-8ce4-eac0503e4c9b		5b3f44d1-f3b5-5ea5-8523-bd33ff0341ce	
synonym	PAUUHD_PCDC	PCDC	PAUUHD	Pediatric Cancer Data Commons	organizational_identifier	https://commons.cri.uchicago.edu/pcdc/	8698b2dc-97fe-53d6-8058-0f074dee9572		5b3f44d1-f3b5-5ea5-8523-bd33ff0341ce	
synonym	PAUUHD_USI	USI	PAUUHD	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	18e4ce7b-a059-5d8d-8365-2cb227490bd3		5b3f44d1-f3b5-5ea5-8523-bd33ff0341ce	
synonym	TARGET-30-PAUUHD_phs000467	phs000467	TARGET-30-PAUUHD	TARGET: Neuroblastoma (NBL)	dataset	https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs000467	563cb1b5-e1e1-5ee2-917f-e217e79eedfe		5b3f44d1-f3b5-5ea5-8523-bd33ff0341ce	
synonym	TARGET-30-PAUUHD_TARGET	TARGET	TARGET-30-PAUUHD	Therapeutically Applicable Research to Generate Effective Treatments	study	https://www.cancer.gov/ccg/research/genome-sequencing/target	d6abefa5-47e8-578e-832e-a172bce66846		5b3f44d1-f3b5-5ea5-8523-bd33ff0341ce	
synonym	PAUXIE_USI	USI	PAUXIE	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	e8a69cac-d3bc-5ad9-b3a6-01a25637fca9		997a6d10-2b09-5d95-a0fe-2217ae073380	
synonym	973751_dbgap_subject_id	dbgap_subject_id	973751	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	b410cf6b-6e7b-5f6e-ba41-2a8c1062d6e3		6627a9ce-a287-5e54-bbf9-bfd8bdda0524	
synonym	PAUYDE_PCDC	PCDC	PAUYDE	Pediatric Cancer Data Commons	organizational_identifier	https://commons.cri.uchicago.edu/pcdc/	26ccc50e-d8c0-5116-ae4d-7a03bc9e7aa5		6627a9ce-a287-5e54-bbf9-bfd8bdda0524	
synonym	PAUYDE_USI	USI	PAUYDE	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	107a6554-89b6-50b7-a88f-e9c0190b3cf1		6627a9ce-a287-5e54-bbf9-bfd8bdda0524	
synonym	TARGET-30-PAUYDE_phs000467	phs000467	TARGET-30-PAUYDE	TARGET: Neuroblastoma (NBL)	dataset	https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs000467	70b3bd3d-6920-5ebb-b8b8-d2052456fc01		6627a9ce-a287-5e54-bbf9-bfd8bdda0524	
synonym	TARGET-30-PAUYDE_TARGET	TARGET	TARGET-30-PAUYDE	Therapeutically Applicable Research to Generate Effective Treatments	study	https://www.cancer.gov/ccg/research/genome-sequencing/target	c2b7fa8b-0e9d-5caf-8d34-e7f4f832204b		6627a9ce-a287-5e54-bbf9-bfd8bdda0524	
synonym	PAUZDP_USI	USI	PAUZDP	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	353d8bab-fee1-5584-9992-f0ccc779e919		7741e662-d861-5382-83fa-1d86ca95e67c	
synonym	PAUZRS_USI	USI	PAUZRS	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	35f7e704-33ba-5c42-b594-09dbd76e906a		74e1d293-f2ae-5664-9282-ec1d7151c5d3	
synonym	44c65166671de7b4dc59_phs002431	phs002431	44c65166671de7b4dc59	dbGaP accession: Childhood Cancer Data Initiative (CCDI): Enhancement of Data Sharing in Pediatric, Adolescent and Young Adult Cancers	dataset	https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs002431	464d8759-c0d8-51e4-a9eb-f68e9d6bad80		18bb73ea-a777-5a69-b069-271428ac23e4	
synonym	4530046_dbgap_subject_id	dbgap_subject_id	4530046	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	3ec658f4-529a-5f14-97a0-08fc2aa25cde		18bb73ea-a777-5a69-b069-271428ac23e4	
synonym	PAVBCH_USI	USI	PAVBCH	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	1d832b9e-e09a-5101-8a0c-04f4e165581a		18bb73ea-a777-5a69-b069-271428ac23e4	
synonym	PAVBMB_USI	USI	PAVBMB	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	c0195bc9-f976-5ddb-a509-9d53285fec73		bb472094-e8d6-5108-814a-2329c5e687a3	
synonym	PAVDDR_USI	USI	PAVDDR	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	05094a0c-2a27-50ca-ba07-10ae4c7a7c12		0b33ce01-70db-50ad-adbe-2e2b7fbddfbf	
synonym	PAVEDL_USI	USI	PAVEDL	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	503f9011-6b17-5ace-acb5-c130e78da9f4		2f52ed98-bfd3-5bdc-9b5e-f44dc67fb47f	
synonym	PAVHAY_USI	USI	PAVHAY	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	2198cbed-d033-5798-a373-c54025779c0a		4f7ee702-c9dc-543f-80ee-0620cc4c3c1d	
synonym	PAVHLG_PCDC	PCDC	PAVHLG	Pediatric Cancer Data Commons	organizational_identifier	https://commons.cri.uchicago.edu/pcdc/	e03a3a46-2b76-5f61-bdba-3efc9213226f		afbb5668-8906-5e9f-ac84-0d75956c4a2c	
synonym	PAVHLG_USI	USI	PAVHLG	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	d0d5dcb4-4df3-57e9-9bca-6314a58e4511		afbb5668-8906-5e9f-ac84-0d75956c4a2c	
synonym	PAVHNK_USI	USI	PAVHNK	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	c4adfabe-870f-53ac-b847-92b8e714e3dc		66d8a313-ec33-5274-b38f-7ada5c5ab242	
synonym	pt-tps7qw9c_KidsFirst	KidsFirst	pt-tps7qw9c	Kids First IDs	organizational_identifier	https://commonfund.nih.gov/KidsFirst	735665b5-772a-5caf-b6ac-4149409d5a8c		66d8a313-ec33-5274-b38f-7ada5c5ab242	
synonym	4640253_dbgap_subject_id	dbgap_subject_id	4640253	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	2c3ee607-998e-5f06-9411-ff05a7945a92		fccdfece-3bbe-5a5a-887d-152616a210d1	
synonym	PAVISD_phs001228	phs001228	PAVISD	dbGaP accession: Gabriella Miller Kids First (KidsFirst) Pediatric Research Program in Susceptibility to Ewing Sarcoma Based on Germline Risk and Familial History of Cancer	dataset	https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001228	e19d9205-758f-5887-98ad-a85ea5f19ec7		fccdfece-3bbe-5a5a-887d-152616a210d1	
synonym	PAVISD_USI	USI	PAVISD	COG USI	organizational_identifier	https://www.childrensoncologygroup.org/	48f41997-c403-512a-855e-7d3db76ed68d		fccdfece-3bbe-5a5a-887d-152616a210d1	
