sample_id	sample_type	type	participant.study_participant_id	sample_tumor_status
HTA3_70119_6019104_Analyte	Analyte	sample	phs002371_HTA3_70119	Not specified in data
HTA3_70119_6019106_Analyte	Analyte	sample	phs002371_HTA3_70119	Not specified in data
HTA3_70119_6019108_Analyte	Analyte	sample	phs002371_HTA3_70119	Not specified in data
HTA3_70119_6019109_Analyte	Analyte	sample	phs002371_HTA3_70119	Not specified in data
HTA3_70119_6019110_Analyte	Analyte	sample	phs002371_HTA3_70119	Not specified in data
HTA3_70119_6019111_Analyte	Analyte	sample	phs002371_HTA3_70119	Not specified in data
HTA3_70119_6019112_Analyte	Analyte	sample	phs002371_HTA3_70119	Not specified in data
HTA3_70119_6090101_Analyte	Analyte	sample	phs002371_HTA3_70119	Not specified in data
HTA3_70119_6090102_Analyte	Analyte	sample	phs002371_HTA3_70119	Not specified in data
HTA3_70119_6090103_Analyte	Analyte	sample	phs002371_HTA3_70119	Not specified in data
HTA3_70128_6028101_Analyte	Analyte	sample	phs002371_HTA3_70128	Not specified in data
HTA3_70128_6028104_Analyte	Analyte	sample	phs002371_HTA3_70128	Not specified in data
HTA3_70128_6028105_Analyte	Analyte	sample	phs002371_HTA3_70128	Not specified in data
HTA3_70128_6028106_Analyte	Analyte	sample	phs002371_HTA3_70128	Not specified in data
HTA3_70128_6028107_Analyte	Analyte	sample	phs002371_HTA3_70128	Not specified in data
HTA3_70132_6032101_Analyte	Analyte	sample	phs002371_HTA3_70132	Not specified in data
HTA3_70132_6032102_Analyte	Analyte	sample	phs002371_HTA3_70132	Not specified in data
HTA3_70132_6032103_Analyte	Analyte	sample	phs002371_HTA3_70132	Not specified in data
HTA3_70132_6032104_Analyte	Analyte	sample	phs002371_HTA3_70132	Not specified in data
HTA3_70132_6032105_Analyte	Analyte	sample	phs002371_HTA3_70132	Not specified in data
HTA3_70132_6032106_Analyte	Analyte	sample	phs002371_HTA3_70132	Not specified in data
HTA3_70132_6032107_Analyte	Analyte	sample	phs002371_HTA3_70132	Not specified in data
HTA3_70132_6032109_Analyte	Analyte	sample	phs002371_HTA3_70132	Not specified in data
HTA3_70134_6034101_Analyte	Analyte	sample	phs002371_HTA3_70134	Not specified in data
HTA3_70134_6034102_Analyte	Analyte	sample	phs002371_HTA3_70134	Not specified in data
HTA3_70134_6034103_Analyte	Analyte	sample	phs002371_HTA3_70134	Not specified in data
HTA3_70134_6034104_Analyte	Analyte	sample	phs002371_HTA3_70134	Not specified in data
HTA3_70134_6034105_Analyte	Analyte	sample	phs002371_HTA3_70134	Not specified in data
HTA3_70147_6047101_Analyte	Analyte	sample	phs002371_HTA3_70147	Not specified in data
HTA3_70150_6015001_Analyte	Analyte	sample	phs002371_HTA3_70150	Not specified in data
HTA3_70137_6037102_Analyte	Analyte	sample	phs002371_HTA3_70137	Not specified in data
HTA3_70152_6020204_Analyte	Analyte	sample	phs002371_HTA3_70152	Not specified in data
HTA3_70152_6020102_Analyte	Analyte	sample	phs002371_HTA3_70152	Not specified in data
HTA3_70152_6020201_Analyte	Analyte	sample	phs002371_HTA3_70152	Not specified in data
HTA3_70149_6049106_Analyte	Analyte	sample	phs002371_HTA3_70149	Not specified in data
HTA3_70152_6020203_Analyte	Analyte	sample	phs002371_HTA3_70152	Not specified in data
HTA3_70145_6014503_Analyte	Analyte	sample	phs002371_HTA3_70145	Not specified in data
HTA3_70142_6014202_Analyte	Analyte	sample	phs002371_HTA3_70142	Not specified in data
HTA3_70149_6049101_Analyte	Analyte	sample	phs002371_HTA3_70149	Not specified in data
HTA12_233_2_Tissue	Tissue	sample	phs002371_HTA12_233	Not specified in data
HTA12_118_1_Tissue	Tissue	sample	phs002371_HTA12_118	Not specified in data
HTA12_119_1_Tissue	Tissue	sample	phs002371_HTA12_119	Not specified in data
HTA12_234_2_Tissue	Tissue	sample	phs002371_HTA12_234	Not specified in data
HTA12_235_1_Tissue	Tissue	sample	phs002371_HTA12_235	Not specified in data
HTA12_235_3_Tissue	Tissue	sample	phs002371_HTA12_235	Not specified in data
HTA12_236_1_Tissue	Tissue	sample	phs002371_HTA12_236	Not specified in data
HTA12_236_3_Tissue	Tissue	sample	phs002371_HTA12_236	Not specified in data
HTA12_237_2_Tissue	Tissue	sample	phs002371_HTA12_237	Not specified in data
HTA12_237_3_Tissue	Tissue	sample	phs002371_HTA12_237	Not specified in data
HTA12_238_2_Tissue	Tissue	sample	phs002371_HTA12_238	Not specified in data
HTA12_239_2_Tissue	Tissue	sample	phs002371_HTA12_239	Not specified in data
HTA12_239_3_Tissue	Tissue	sample	phs002371_HTA12_239	Not specified in data
HTA12_240_2_Tissue	Tissue	sample	phs002371_HTA12_240	Not specified in data
HTA12_120_1_Tissue	Tissue	sample	phs002371_HTA12_120	Not specified in data
HTA12_120_3_Tissue	Tissue	sample	phs002371_HTA12_120	Not specified in data
HTA12_120_2_Tissue	Tissue	sample	phs002371_HTA12_120	Not specified in data
HTA12_241_2_Tissue	Tissue	sample	phs002371_HTA12_241	Not specified in data
HTA12_241_3_Tissue	Tissue	sample	phs002371_HTA12_241	Not specified in data
HTA12_242_3_Tissue	Tissue	sample	phs002371_HTA12_242	Not specified in data
HTA12_243_6_Tissue	Tissue	sample	phs002371_HTA12_243	Not specified in data
HTA12_243_5_Tissue	Tissue	sample	phs002371_HTA12_243	Not specified in data
HTA12_123_3_Tissue	Tissue	sample	phs002371_HTA12_123	Not specified in data
HTA12_123_1_Tissue	Tissue	sample	phs002371_HTA12_123	Not specified in data
HTA12_124_1_Tissue	Tissue	sample	phs002371_HTA12_124	Not specified in data
HTA12_244_2_Tissue	Tissue	sample	phs002371_HTA12_244	Not specified in data
HTA12_244_3_Tissue	Tissue	sample	phs002371_HTA12_244	Not specified in data
HTA12_244_4_Tissue	Tissue	sample	phs002371_HTA12_244	Not specified in data
HTA12_127_1_Tissue	Tissue	sample	phs002371_HTA12_127	Not specified in data
HTA12_127_3_Tissue	Tissue	sample	phs002371_HTA12_127	Not specified in data
HTA12_245_6_Tissue	Tissue	sample	phs002371_HTA12_245	Not specified in data
HTA12_245_7_Tissue	Tissue	sample	phs002371_HTA12_245	Not specified in data
HTA12_129_1_Tissue	Tissue	sample	phs002371_HTA12_129	Not specified in data
HTA12_130_1_Tissue	Tissue	sample	phs002371_HTA12_130	Not specified in data
HTA12_131_1_Tissue	Tissue	sample	phs002371_HTA12_131	Not specified in data
HTA12_134_6_Tissue	Tissue	sample	phs002371_HTA12_134	Not specified in data
HTA12_135_1_Tissue	Tissue	sample	phs002371_HTA12_135	Not specified in data
HTA12_246_4_Tissue	Tissue	sample	phs002371_HTA12_246	Not specified in data
HTA12_139_1_Tissue	Tissue	sample	phs002371_HTA12_139	Not specified in data
HTA12_142_1_Tissue	Tissue	sample	phs002371_HTA12_142	Not specified in data
HTA12_145_1_Tissue	Tissue	sample	phs002371_HTA12_145	Not specified in data
HTA12_248_7_Tissue	Tissue	sample	phs002371_HTA12_248	Not specified in data
HTA12_248_9_Tissue	Tissue	sample	phs002371_HTA12_248	Not specified in data
HTA12_248_14_Tissue	Tissue	sample	phs002371_HTA12_248	Not specified in data
HTA12_249_6_Tissue	Tissue	sample	phs002371_HTA12_249	Not specified in data
HTA12_250_6_Tissue	Tissue	sample	phs002371_HTA12_250	Not specified in data
HTA12_251_3_Tissue	Tissue	sample	phs002371_HTA12_251	Not specified in data
HTA12_252_2_Tissue	Tissue	sample	phs002371_HTA12_252	Not specified in data
HTA4_1016_4058_Tissue	Tissue	sample	phs002371_HTA4_1016	Not specified in data
HTA4_1007_4024_Tissue	Tissue	sample	phs002371_HTA4_1007	Not specified in data
HTA4_1004_4013_Tissue	Tissue	sample	phs002371_HTA4_1004	Not specified in data
HTA4_1004_4015_Tissue	Tissue	sample	phs002371_HTA4_1004	Not specified in data
HTA4_1013_4047_Tissue	Tissue	sample	phs002371_HTA4_1013	Not specified in data
HTA4_1008_4028_Tissue	Tissue	sample	phs002371_HTA4_1008	Not specified in data
HTA4_1022_4085_Tissue	Tissue	sample	phs002371_HTA4_1022	Not specified in data
HTA4_1022_4086_Tissue	Tissue	sample	phs002371_HTA4_1022	Not specified in data
HTA4_1006_4020_Tissue	Tissue	sample	phs002371_HTA4_1006	Not specified in data
HTA4_1008_4030_Tissue	Tissue	sample	phs002371_HTA4_1008	Not specified in data
HTA4_1013_4050_Tissue	Tissue	sample	phs002371_HTA4_1013	Not specified in data
HTA4_1020_4076_Tissue	Tissue	sample	phs002371_HTA4_1020	Not specified in data
HTA4_1007_4025_Tissue	Tissue	sample	phs002371_HTA4_1007	Not specified in data
HTA4_1015_4056_Tissue	Tissue	sample	phs002371_HTA4_1015	Not specified in data
HTA4_1020_4079_Tissue	Tissue	sample	phs002371_HTA4_1020	Not specified in data
HTA4_1006_4022_Tissue	Tissue	sample	phs002371_HTA4_1006	Not specified in data
HTA4_1011_4039_Tissue	Tissue	sample	phs002371_HTA4_1011	Not specified in data
HTA4_1005_4016_Tissue	Tissue	sample	phs002371_HTA4_1005	Not specified in data
HTA4_1009_4032_Tissue	Tissue	sample	phs002371_HTA4_1009	Not specified in data
HTA4_1023_4089_Tissue	Tissue	sample	phs002371_HTA4_1023	Not specified in data
HTA4_1014_4051_Tissue	Tissue	sample	phs002371_HTA4_1014	Not specified in data
HTA4_1017_4062_Tissue	Tissue	sample	phs002371_HTA4_1017	Not specified in data
HTA4_1009_4033_Tissue	Tissue	sample	phs002371_HTA4_1009	Not specified in data
HTA4_1005_4018_Tissue	Tissue	sample	phs002371_HTA4_1005	Not specified in data
HTA4_1018_4066_Tissue	Tissue	sample	phs002371_HTA4_1018	Not specified in data
HTA4_1018_4068_Tissue	Tissue	sample	phs002371_HTA4_1018	Not specified in data
HTA4_1014_4052_Tissue	Tissue	sample	phs002371_HTA4_1014	Not specified in data
HTA4_1018_4070_Tissue	Tissue	sample	phs002371_HTA4_1018	Not specified in data
HTA4_1011_4041_Tissue	Tissue	sample	phs002371_HTA4_1011	Not specified in data
HTA4_1017_4064_Tissue	Tissue	sample	phs002371_HTA4_1017	Not specified in data
HTA4_1023_4091_Tissue	Tissue	sample	phs002371_HTA4_1023	Not specified in data
HTA4_1010_4036_Tissue	Tissue	sample	phs002371_HTA4_1010	Not specified in data
HTA4_1002_4006_Tissue	Tissue	sample	phs002371_HTA4_1002	Not specified in data
HTA4_1002_4007_Tissue	Tissue	sample	phs002371_HTA4_1002	Not specified in data
HTA4_1010_4038_Tissue	Tissue	sample	phs002371_HTA4_1010	Not specified in data
HTA4_1012_4045_Tissue	Tissue	sample	phs002371_HTA4_1012	Not specified in data
HTA4_1019_4073_Tissue	Tissue	sample	phs002371_HTA4_1019	Not specified in data
HTA4_1019_4074_Tissue	Tissue	sample	phs002371_HTA4_1019	Not specified in data
HTA4_1016_4061_Tissue	Tissue	sample	phs002371_HTA4_1016	Not specified in data
HTA10_01_004_Tissue	Tissue	sample	phs002371_HTA10_01	Not specified in data
HTA10_01_005_Tissue	Tissue	sample	phs002371_HTA10_01	Not specified in data
HTA10_01_021_Tissue	Tissue	sample	phs002371_HTA10_01	Not specified in data
HTA10_01_102_Tissue	Tissue	sample	phs002371_HTA10_01	Not specified in data
HTA10_01_107_Tissue	Tissue	sample	phs002371_HTA10_01	Not specified in data
HTA10_01_122_Tissue	Tissue	sample	phs002371_HTA10_01	Not specified in data
HTA10_01_210_Tissue	Tissue	sample	phs002371_HTA10_01	Not specified in data
HTA10_01_214_Tissue	Tissue	sample	phs002371_HTA10_01	Not specified in data
HTA10_01_219_Tissue	Tissue	sample	phs002371_HTA10_01	Not specified in data
HTA10_01_222_Tissue	Tissue	sample	phs002371_HTA10_01	Not specified in data
HTA10_02_019_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_020_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_022_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_023_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_102_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_103_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_107_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_122_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_202_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_207_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_209_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_213_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA4_2007_7083_Tissue	Tissue	sample	phs002371_HTA4_2007	Not specified in data
HTA4_2005_7049_Tissue	Tissue	sample	phs002371_HTA4_2005	Not specified in data
HTA4_2001_7001_Tissue	Tissue	sample	phs002371_HTA4_2001	Not specified in data
HTA4_2001_7006_Tissue	Tissue	sample	phs002371_HTA4_2001	Not specified in data
HTA4_2003_7024_Tissue	Tissue	sample	phs002371_HTA4_2003	Not specified in data
HTA4_2002_7019_Tissue	Tissue	sample	phs002371_HTA4_2002	Not specified in data
HTA4_2002_7012_Tissue	Tissue	sample	phs002371_HTA4_2002	Not specified in data
HTA4_2003_7031_Tissue	Tissue	sample	phs002371_HTA4_2003	Not specified in data
HTA4_2004_7036_Tissue	Tissue	sample	phs002371_HTA4_2004	Not specified in data
HTA4_2007_7095_Analyte	Analyte	sample	phs002371_HTA4_2007	Not specified in data
HTA4_2012_7147_Tissue	Tissue	sample	phs002371_HTA4_2012	Not specified in data
HTA4_2007_7089_Tissue	Tissue	sample	phs002371_HTA4_2007	Not specified in data
HTA4_2009_7109_Tissue	Tissue	sample	phs002371_HTA4_2009	Not specified in data
HTA4_2009_7120_Analyte	Analyte	sample	phs002371_HTA4_2009	Not specified in data
HTA4_2013_7164_Analyte	Analyte	sample	phs002371_HTA4_2013	Not specified in data
HTA4_2013_7158_Tissue	Tissue	sample	phs002371_HTA4_2013	Not specified in data
HTA4_2008_7097_Tissue	Tissue	sample	phs002371_HTA4_2008	Not specified in data
HTA4_2013_7166_Tissue	Tissue	sample	phs002371_HTA4_2013	Not specified in data
HTA4_2006_7070_Tissue	Tissue	sample	phs002371_HTA4_2006	Not specified in data
HTA4_2014_7172_Tissue	Tissue	sample	phs002371_HTA4_2014	Not specified in data
HTA4_2016_7198_Tissue	Tissue	sample	phs002371_HTA4_2016	Not specified in data
HTA4_2008_7103_Tissue	Tissue	sample	phs002371_HTA4_2008	Not specified in data
HTA4_2015_7189_Analyte	Analyte	sample	phs002371_HTA4_2015	Not specified in data
HTA4_2015_7182_Tissue	Tissue	sample	phs002371_HTA4_2015	Not specified in data
HTA4_2005_7062_Tissue	Tissue	sample	phs002371_HTA4_2005	Not specified in data
HTA4_2015_7191_Tissue	Tissue	sample	phs002371_HTA4_2015	Not specified in data
HTA4_2011_7139_Analyte	Analyte	sample	phs002371_HTA4_2011	Not specified in data
HTA4_2011_7134_Analyte	Analyte	sample	phs002371_HTA4_2011	Not specified in data
HTA4_2006_7081_Analyte	Analyte	sample	phs002371_HTA4_2006	Not specified in data
HTA4_2010_7127_Tissue	Tissue	sample	phs002371_HTA4_2010	Not specified in data
HTA4_2010_7128_Tissue	Tissue	sample	phs002371_HTA4_2010	Not specified in data
HTA4_2010_7121_Tissue	Tissue	sample	phs002371_HTA4_2010	Not specified in data
HTA4_2003_7029_Analyte	Analyte	sample	phs002371_HTA4_2003	Not specified in data
HTA4_2004_7041_Analyte	Analyte	sample	phs002371_HTA4_2004	Not specified in data
HTA4_2009_7114_Tissue	Tissue	sample	phs002371_HTA4_2009	Not specified in data
HTA4_2008_7101_Analyte	Analyte	sample	phs002371_HTA4_2008	Not specified in data
HTA4_2005_7061_Analyte	Analyte	sample	phs002371_HTA4_2005	Not specified in data
HTA4_2005_7054_Tissue	Tissue	sample	phs002371_HTA4_2005	Not specified in data
HTA4_2005_7055_Tissue	Tissue	sample	phs002371_HTA4_2005	Not specified in data
HTA4_2006_7075_Tissue	Tissue	sample	phs002371_HTA4_2006	Not specified in data
HTA4_2012_7152_Tissue	Tissue	sample	phs002371_HTA4_2012	Not specified in data
HTA4_2014_7178_Tissue	Tissue	sample	phs002371_HTA4_2014	Not specified in data
HTA4_2011_7140_Tissue	Tissue	sample	phs002371_HTA4_2011	Not specified in data
HTA4_2016_7204_Tissue	Tissue	sample	phs002371_HTA4_2016	Not specified in data
HTA4_2004_7042_Tissue	Tissue	sample	phs002371_HTA4_2004	Not specified in data
HTA10_05_020_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_065_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_107_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_06_002_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_006_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_013_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_014_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_032_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_039_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_049_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_065_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_073_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_05_009_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_025_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_027_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_032_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_040_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_053_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_056_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_074_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_080_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_088_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_095_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_108_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_06_045_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_079_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_109_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_110_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_05_011_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_026_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_031_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_057_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_006_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_084_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_102_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_101_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_06_031_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_038_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_003_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_063_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_069_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_009_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_104_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_01_007_Tissue	Tissue	sample	phs002371_HTA10_01	Not specified in data
HTA10_01_900_Blood	Blood	sample	phs002371_HTA10_01	Not specified in data
HTA10_02_900_Blood	Blood	sample	phs002371_HTA10_02	Not specified in data
HTA10_05_900_Blood	Blood	sample	phs002371_HTA10_05	Not specified in data
HTA10_06_900_Blood	Blood	sample	phs002371_HTA10_06	Not specified in data
HTA10_01_124_Tissue	Tissue	sample	phs002371_HTA10_01	Not specified in data
HTA10_02_010_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_016_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_203_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_204_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_03_900_Blood	Blood	sample	phs002371_HTA10_03	Not specified in data
HTA10_03_055_Tissue	Tissue	sample	phs002371_HTA10_03	Not specified in data
HTA10_03_201_Tissue	Tissue	sample	phs002371_HTA10_03	Not specified in data
HTA10_04_900_Blood	Blood	sample	phs002371_HTA10_04	Not specified in data
HTA10_04_010_Tissue	Tissue	sample	phs002371_HTA10_04	Not specified in data
HTA10_04_102_Tissue	Tissue	sample	phs002371_HTA10_04	Not specified in data
HTA10_04_109_Tissue	Tissue	sample	phs002371_HTA10_04	Not specified in data
HTA10_05_002_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_004_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_007_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_008_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_037_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_072_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_073_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_076_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_06_024_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_025_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_043_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_044_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_062_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_02_021_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_024_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_025_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_116_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_121_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_123_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_201_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_211_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_02_212_Tissue	Tissue	sample	phs002371_HTA10_02	Not specified in data
HTA10_03_001_Tissue	Tissue	sample	phs002371_HTA10_03	Not specified in data
HTA10_03_052_Tissue	Tissue	sample	phs002371_HTA10_03	Not specified in data
HTA10_03_114_Tissue	Tissue	sample	phs002371_HTA10_03	Not specified in data
HTA10_04_001_Tissue	Tissue	sample	phs002371_HTA10_04	Not specified in data
